"","X","dates","areas","time"
"1",1,1992.81147540984,60.9264,-27.188524590164
"2",2,1996.64207650273,25.992,-23.3579234972678
"3",3,1997.54246575342,40.1976,-22.4575342465753
"4",4,1999.71232876712,50.4684,-20.2876712328766
"5",5,2001.37534246575,60.3819,-18.6246575342466
"6",6,2002.55890410959,54.1071,-17.4410958904109
"7",7,2002.64657534247,42.4512,-17.3534246575343
"8",8,2004.6174863388,45.0423,-15.3825136612022
"9",9,2005.58082191781,40.8528,-14.4191780821918
"10",10,2006.61095890411,41.7798,-13.3890410958904
"11",11,2007.57534246575,49.1715,-12.4246575342465
"12",12,2007.70684931507,48.8025,-12.2931506849316
"13",13,2007.72876712329,45.0324,-12.2712328767122
"14",14,2010.94794520548,44.2404,-9.05205479452047
"15",15,2013.57534246575,44.7246,-6.42465753424653
"16",16,2013.77260273973,43.2351,-6.22739726027407
"17",17,2014.49589041096,51.9228,-5.50410958904104
"18",18,2014.56164383562,38.6955,-5.43835616438355
"19",19,2015.02191780822,44.6184,-4.97808219178091
"20",20,2015.15342465753,60.957,-4.84657534246571
"21",21,2015.19726027397,58.2264,-4.80273972602731
"22",22,2015.4602739726,59.7159,-4.53972602739736
"23",23,2015.52602739726,49.3236,-4.47397260273965
"24",24,2015.89863013699,47.106,-4.10136986301359
"25",25,2016.16120218579,52.7526,-3.83879781420774
"26",26,2016.29234972678,60.3621,-3.70765027322409
"27",27,2016.59836065574,57.9762,-3.40163934426232
"28",28,2016.94808743169,47.0457,-3.05191256830608
"29",29,2017.38630136986,59.5683,-2.61369863013692
"30",30,2017.51780821918,50.5278,-2.48219178082195
"31",31,2017.58356164384,35.4681,-2.41643835616446
"32",32,2017.67123287671,42.3981,-2.32876712328766
"33",33,2018.21917808219,57.4506,-1.78082191780823
"34",34,2018.26301369863,59.8284,-1.73698630136983
"35",35,2018.30684931507,61.0083,-1.69315068493142
"36",36,2018.39452054795,60.9237,-1.60547945205485
"37",37,2018.59178082192,37.6749,-1.40821917808216
"38",38,2019.40273972603,60.9579,-0.597260273972552
