"","X","dates","areas","time"
"1",1,1984.98360655738,55.3167,-35.016393442623
"2",2,1985.07123287671,52.6419,-34.9287671232876
"3",3,1986.03561643836,57.8979,-33.9643835616439
"4",4,1986.27945205479,53.2035,-33.7205479452055
"5",5,1986.73698630137,61.1433,-33.2630136986302
"6",6,1998.21369863014,50.3793,-21.7863013698629
"7",7,1998.28219178082,45.2835,-21.7178082191781
"8",8,1999.07123287671,53.8146,-20.9287671232876
"9",9,1999.15890410959,50.0679,-20.841095890411
"10",10,1999.74794520548,59.8833,-20.2520547945205
"11",11,1999.7698630137,62.9748,-20.2301369863014
"12",12,2000.03278688525,55.8657,-19.967213114754
"13",13,2000.16393442623,51.6915,-19.8360655737704
"14",14,2000.18852459016,47.3499,-19.811475409836
"15",15,2000.20765027322,52.6869,-19.7923497267759
"16",16,2000.25136612022,51.6924,-19.7486338797814
"17",17,2000.29508196721,45.963,-19.704918032787
"18",18,2000.51366120219,44.7147,-19.4863387978141
"19",19,2000.64480874317,54.9612,-19.3551912568305
"20",20,2000.75683060109,62.8596,-19.2431693989072
"21",21,2000.81967213115,63.7434,-19.1803278688524
"22",22,2001.19178082192,57.4569,-18.8082191780823
"23",23,2001.21643835616,56.4462,-18.7835616438356
"24",24,2001.65479452055,68.7969,-18.345205479452
"25",25,2001.67397260274,57.0123,-18.3260273972603
"26",26,2001.67671232877,57.5253,-18.3232876712329
"27",27,2001.74246575342,59.5089,-18.2575342465752
"28",28,2001.93698630137,58.1751,-18.0630136986301
"29",29,2002.04657534247,53.199,-17.9534246575342
"30",30,2002.09315068493,52.6572,-17.9068493150685
"31",31,2002.24383561644,52.173,-17.7561643835616
"32",32,2002.61643835616,52.866,-17.3835616438357
"33",33,2002.83561643836,64.0872,-17.1643835616439
"34",34,2003.14246575342,52.6122,-16.8575342465754
"35",35,2003.36164383562,43.1145,-16.6383561643836
"36",36,2003.64931506849,37.1529,-16.3506849315067
"37",37,2004.08469945355,54.4428,-15.9153005464482
"38",38,2004.08743169399,34.5384,-15.9125683060108
"39",39,2004.15300546448,50.4945,-15.8469945355191
"40",40,2004.24043715847,51.0984,-15.7595628415299
"41",41,2004.30601092896,30.8727,-15.6939890710382
"42",42,2004.34699453552,45.2574,-15.6530054644809
"43",43,2004.60928961749,54.3888,-15.3907103825136
"44",44,2004.63114754098,46.6515,-15.3688524590164
"45",45,2004.63387978142,50.1219,-15.3661202185792
"46",46,2004.98360655738,57.0555,-15.016393442623
"47",47,2005.04931506849,34.5231,-14.9506849315069
"48",48,2005.13424657534,50.1291,-14.8657534246574
"49",49,2005.13698630137,31.5459,-14.8630136986301
"50",50,2005.15616438356,45.4752,-14.8438356164384
"51",51,2005.15890410959,49.9248,-14.841095890411
"52",52,2005.24657534247,52.704,-14.7534246575342
