"","X","dates","areas","time"
"1",1,1991.71780821918,15.8409,-28.2821917808219
"2",2,1992.37431693989,21.0564,-27.6256830601094
"3",3,1992.53005464481,19.0188,-27.4699453551912
"4",4,1994.43287671233,20.1699,-25.5671232876712
"5",5,1994.56438356164,17.01,-25.4356164383562
"6",6,1996.57923497268,15.4881,-23.4207650273224
"7",7,1997.67397260274,13.2705,-22.3260273972603
"8",8,1997.76164383562,14.8599,-22.2383561643835
"9",9,1999.62465753425,18.1908,-20.3753424657534
"10",10,1999.64931506849,13.0437,-20.3506849315067
"11",11,2000.56830601093,15.8787,-19.4316939890709
"12",12,2000.65573770492,17.4807,-19.344262295082
"13",13,2000.67486338798,17.4546,-19.3251366120219
"14",14,2001.63835616438,13.077,-18.3616438356164
"15",15,2002.47123287671,20.2527,-17.5287671232877
"16",16,2002.62739726027,18.243,-17.3726027397261
"17",17,2002.64657534247,15.9192,-17.3534246575343
"18",18,2003.61095890411,14.5503,-16.3890410958904
"19",19,2004.6174863388,14.6646,-15.3825136612022
"20",20,2005.31780821918,17.2854,-14.682191780822
"21",21,2005.47397260274,12.2355,-14.5260273972603
"22",22,2005.51780821918,11.8332,-14.4821917808219
"23",23,2005.58082191781,13.1562,-14.4191780821918
"24",24,2006.61095890411,13.428,-13.3890410958904
"25",25,2006.61369863014,8.568,-13.3863013698631
"26",26,2006.63287671233,10.7307,-13.3671232876711
"27",27,2006.63561643836,12.798,-13.3643835616438
"28",28,2006.65753424658,9.2871,-13.3424657534247
"29",29,2006.67945205479,14.9868,-13.3205479452056
"30",30,2006.69863013699,13.1895,-13.3013698630136
"31",31,2007.46575342466,16.5357,-12.5342465753424
"32",32,2007.46849315068,20.1501,-12.5315068493151
"33",33,2007.57534246575,17.883,-12.4246575342465
"34",34,2007.6,16.1523,-12.4000000000001
"35",35,2007.70684931507,14.1822,-12.2931506849316
"36",36,2007.7095890411,9.3807,-12.2904109589042
"37",37,2008.45081967213,18.2205,-11.549180327869
"38",38,2008.45355191257,11.7819,-11.5464480874316
"39",39,2008.58196721311,12.1275,-11.4180327868853
"40",40,2008.60382513661,9.3393,-11.3961748633881
"41",41,2010.31232876712,17.5212,-9.68767123287671
"42",42,2010.31506849315,20.9403,-9.68493150684935
"43",43,2010.6,10.1934,-9.40000000000009
"44",44,2010.66301369863,13.8267,-9.33698630136996
"45",45,2010.81643835616,15.5313,-9.18356164383567
"46",46,2010.81917808219,9.873,-9.18082191780832
"47",47,2011.51780821918,18.3627,-8.48219178082195
"48",48,2011.5397260274,15.2262,-8.46027397260264
"49",49,2011.69315068493,14.5458,-8.30684931506858
"50",50,2011.69589041096,9.7488,-8.30410958904099
"51",51,2012.61475409836,9.3024,-7.38524590163934
"52",52,2012.63387978142,10.8045,-7.36612021857923
"53",53,2013.57534246575,18.0234,-6.42465753424653
"54",54,2013.68493150685,14.4108,-6.31506849315065
"55",55,2013.68767123288,17.01,-6.31232876712329
"56",56,2014.5397260274,17.4438,-5.46027397260264
"57",57,2014.56164383562,14.0004,-5.43835616438355
"58",58,2014.60547945205,12.0276,-5.39452054794515
"59",59,2014.60821917808,14.2146,-5.39178082191779
"60",60,2015.3095890411,20.8125,-4.69041095890407
"61",61,2015.52602739726,15.0534,-4.47397260273965
"62",62,2015.52876712329,17.1927,-4.47123287671229
"63",63,2015.55068493151,7.9803,-4.44931506849321
"64",64,2015.59178082192,11.3643,-4.40821917808216
"65",65,2015.59452054795,7.6338,-4.40547945205481
"66",66,2015.61369863014,12.9861,-4.38630136986308
"67",67,2015.63561643836,11.9439,-4.36438356164376
"68",68,2015.89863013699,12.5523,-4.10136986301359
"69",69,2016.14207650273,15.7239,-3.85792349726785
"70",70,2016.29234972678,19.8423,-3.70765027322409
"71",71,2016.3606557377,21.3588,-3.63934426229503
"72",72,2016.37978142077,21.2454,-3.62021857923492
"73",73,2016.53278688525,15.5448,-3.46721311475403
"74",74,2016.66666666667,14.5116,-3.33333333333326
"75",75,2016.68579234973,13.4253,-3.31420765027315
"76",76,2016.72950819672,15.4215,-3.27049180327867
"77",77,2017.01643835616,11.6973,-2.98356164383563
"78",78,2017.10410958904,14.4018,-2.89589041095883
"79",79,2017.14794520548,16.128,-2.85205479452065
"80",80,2017.21095890411,18.5535,-2.7890410958903
"81",81,2017.29863013699,20.8071,-2.70136986301372
"82",82,2017.36438356164,17.6445,-2.63561643835624
"83",83,2017.51780821918,16.4646,-2.48219178082195
"84",84,2017.56164383562,13.7871,-2.43835616438355
"85",85,2017.58356164384,11.2419,-2.41643835616446
"86",86,2017.60547945205,12.0285,-2.39452054794515
"87",87,2017.67123287671,14.3343,-2.32876712328766
"88",88,2017.67397260274,16.8903,-2.3260273972603
"89",89,2017.95616438356,11.4462,-2.0438356164384
"90",90,2018.08767123288,13.59,-1.9123287671232
"91",91,2018.11232876712,14.7042,-1.88767123287676
"92",92,2018.21917808219,19.7613,-1.78082191780823
"93",93,2018.54794520548,15.1848,-1.45205479452056
"94",94,2018.59178082192,13.8834,-1.40821917808216
"95",95,2019.46849315068,16.8048,-0.531506849315065
"96",96,2019.53698630137,11.709,-0.46301369863022
"97",97,2019.55616438356,13.3272,-0.443835616438264
"98",98,2019.57808219178,13.9221,-0.421917808219177
"99",99,2019.6,9.6759,-0.400000000000091
