"","X","dates","areas","time"
"1",1,1988.81967213115,2.7153,-31.1803278688524
"2",2,1988.8825136612,2.0943,-31.1174863387978
"3",3,1988.9262295082,1.4958,-31.0737704918033
"4",4,1991.14246575342,2.9862,-28.8575342465754
"5",5,1993.43835616438,3.5325,-26.5616438356165
"6",6,1993.46301369863,3.0006,-26.5369863013698
"7",7,1993.50684931507,2.682,-26.4931506849316
"8",8,1993.74520547945,1.9539,-26.2547945205479
"9",9,1994.35890410959,4.2246,-25.641095890411
"10",10,1994.40273972603,4.1175,-25.5972602739726
"11",11,1994.42739726027,3.9276,-25.5726027397261
"12",12,1994.4904109589,2.7459,-25.509589041096
"13",13,1994.51506849315,2.4561,-25.4849315068493
"14",14,1994.66575342466,1.2186,-25.3342465753424
"15",15,1995.36712328767,3.9978,-24.6328767123289
"16",16,1995.87397260274,1.1268,-24.1260273972603
"17",17,1995.89315068493,1.008,-24.1068493150685
"18",18,1996.04918032787,0.7839,-23.950819672131
"19",19,1996.5737704918,2.5551,-23.4262295081967
"20",20,1996.68032786885,1.2051,-23.3196721311476
"21",21,1996.72404371585,1.1367,-23.2759562841529
"22",22,1996.79234972678,0.8397,-23.2076502732241
"23",23,1997.68767123288,1.3878,-22.3123287671233
"24",24,1998.69589041096,1.8108,-21.304109589041
"25",25,1998.7397260274,1.7694,-21.2602739726028
"26",26,1998.76438356164,1.4814,-21.2356164383561
"27",27,1998.78356164384,1.3626,-21.2164383561644
"28",28,1998.85205479452,1.5894,-21.1479452054793
"29",29,1998.91506849315,1.0899,-21.0849315068492
"30",30,1999.2904109589,4.2066,-20.7095890410958
"31",31,1999.68219178082,2.2986,-20.317808219178
"32",32,2000.53825136612,2.2977,-19.4617486338798
"33",33,2000.62568306011,2.0925,-19.3743169398906
"34",34,2000.64480874317,1.8099,-19.3551912568305
"35",35,2000.6693989071,1.7019,-19.3306010928961
"36",36,2000.81967213115,1.3707,-19.1803278688524
"37",37,2001.43287671233,2.4813,-18.5671232876712
"38",38,2001.56438356164,1.4472,-18.4356164383562
"39",39,2001.63287671233,2.1546,-18.3671232876711
"40",40,2001.7397260274,1.3842,-18.2602739726028
"41",41,2001.76438356164,1.3266,-18.2356164383561
"42",42,2002.11506849315,3.5388,-17.8849315068494
"43",43,2002.42191780822,3.816,-17.5780821917808
"44",44,2002.64109589041,1.4418,-17.358904109589
"45",45,2002.90410958904,2.8548,-17.0958904109589
"46",46,2003.53698630137,1.5642,-16.4630136986302
"47",47,2003.66849315068,1.143,-16.331506849315
"48",48,2003.71232876712,1.5255,-16.2876712328766
"49",49,2003.8,1.2204,-16.2
"50",50,2003.82465753425,1.1151,-16.1753424657534
"51",51,2004.36885245902,2.5182,-15.6311475409836
"52",52,2004.61202185792,1.8135,-15.3879781420765
"53",53,2004.69945355191,1.5498,-15.3005464480875
"54",54,2005.04931506849,2.0934,-14.9506849315069
"55",55,2005.41917808219,2.9745,-14.5808219178082
"56",56,2005.59452054795,1.4067,-14.4054794520548
"57",57,2005.63835616438,1.3275,-14.3616438356164
"58",58,2005.66301369863,1.2492,-14.33698630137
"59",59,2005.68219178082,0.9441,-14.317808219178
"60",60,2005.70684931507,1.305,-14.2931506849316
"61",61,2005.75068493151,1.1394,-14.2493150684932
"62",62,2005.9698630137,1.6227,-14.0301369863014
"63",63,2006.32054794521,3.0303,-13.6794520547944
"64",64,2006.51506849315,1.3851,-13.4849315068493
"65",65,2006.5397260274,1.4211,-13.4602739726026
"66",66,2006.64657534247,1.0818,-13.3534246575343
"67",67,2006.67123287671,0.9675,-13.3287671232877
"68",68,2006.80273972603,1.1511,-13.1972602739727
"69",69,2006.84657534247,1.3068,-13.1534246575343
"70",70,2007.28493150685,2.5182,-12.7150684931507
"71",71,2007.30410958904,2.3085,-12.695890410959
"72",72,2007.43561643836,2.2212,-12.5643835616438
"73",73,2007.47945205479,1.5642,-12.5205479452054
"74",74,2007.54794520548,1.2591,-12.4520547945206
"75",75,2007.59178082192,1.5336,-12.4082191780822
"76",76,2007.63561643836,1.0962,-12.3643835616438
"77",77,2007.69863013699,0.9783,-12.3013698630136
"78",78,2007.72328767123,0.9405,-12.2767123287672
"79",79,2007.74246575342,0.8343,-12.2575342465752
"80",80,2007.76712328767,0.7317,-12.2328767123288
"81",81,2007.78630136986,0.729,-12.2136986301371
"82",82,2007.8301369863,0.5895,-12.1698630136987
"83",83,2007.87397260274,0.4473,-12.1260273972603
"84",84,2008.44535519126,2.9781,-11.5546448087432
"85",85,2008.48633879781,1.2267,-11.5136612021859
"86",86,2008.48907103825,2.1627,-11.5109289617487
"87",87,2008.50819672131,1.8162,-11.4918032786886
"88",88,2008.5737704918,0.8802,-11.4262295081967
"89",89,2008.70491803279,1.0512,-11.295081967213
"90",90,2008.75136612022,1.7109,-11.2486338797814
"91",91,2008.79234972678,1.6398,-11.2076502732241
"92",92,2008.81420765027,1.8855,-11.1857923497269
"93",93,2008.81693989071,1.278,-11.1830601092897
"94",94,2008.92349726776,1.6929,-11.0765027322404
"95",95,2009.53698630137,2.7621,-10.4630136986302
"96",96,2009.56164383562,2.2797,-10.4383561643835
"97",97,2009.58082191781,1.9962,-10.4191780821918
"98",98,2009.60547945205,1.593,-10.3945205479451
"99",99,2009.64657534247,1.9359,-10.3534246575343
"100",100,2009.64931506849,1.4409,-10.3506849315067
"101",101,2009.6904109589,2.7081,-10.3095890410959
"102",102,2009.69315068493,1.9395,-10.3068493150686
"103",103,2009.71506849315,1.8477,-10.2849315068493
"104",104,2009.77808219178,3.7755,-10.2219178082191
"105",105,2009.78082191781,2.7189,-10.2191780821918
"106",106,2009.84657534247,3.3093,-10.1534246575343
"107",107,2009.86849315069,2.1015,-10.131506849315
"108",108,2009.95342465753,1.9827,-10.0465753424658
"109",109,2010.56712328767,3.3912,-9.43287671232883
"110",110,2010.76438356164,2.1258,-9.23561643835615
"111",111,2010.78904109589,1.9998,-9.2109589041097
"112",112,2010.87397260274,2.0403,-9.12602739726026
"113",113,2010.87671232877,1.4895,-9.1232876712329
"114",114,2010.89589041096,1.1646,-9.10410958904117
"115",115,2010.89863013699,1.9188,-9.10136986301359
"116",116,2011.31232876712,4.1139,-8.68767123287671
"117",117,2011.31506849315,3.0231,-8.68493150684935
"118",118,2011.33424657534,2.754,-8.66575342465762
"119",119,2011.33698630137,3.8907,-8.66301369863004
"120",120,2011.46849315068,2.8062,-8.53150684931506
"121",121,2011.64109589041,0.8784,-8.35890410958905
"122",122,2011.64383561644,1.5948,-8.35616438356169
"123",123,2011.68493150685,0.7416,-8.31506849315065
"124",124,2011.7095890411,1.3959,-8.2904109589042
"125",125,2011.73150684932,1.5471,-8.26849315068489
"126",126,2011.75068493151,1.4049,-8.24931506849316
"127",127,2011.75342465753,0.9774,-8.2465753424658
"128",128,2012.45355191257,3.0654,-7.5464480874316
"129",129,2012.64754098361,1.5579,-7.35245901639337
"130",130,2012.6912568306,1.1655,-7.30874316939889
"131",131,2012.7349726776,2.5119,-7.26502732240442
"132",132,2013.3698630137,4.1328,-6.6301369863013
"133",133,2013.41369863014,4.0203,-6.58630136986312
"134",134,2013.43561643836,2.6856,-6.56438356164381
"135",135,2013.43835616438,3.6144,-6.56164383561645
"136",136,2013.50136986301,2.592,-6.49863013698632
"137",137,2013.50410958904,1.8558,-6.49589041095896
"138",138,2013.54520547945,1.9602,-6.45479452054792
"139",139,2013.56712328767,1.1511,-6.43287671232883
"140",140,2013.5698630137,1.8441,-6.43013698630148
"141",141,2013.59178082192,1.3005,-6.40821917808216
"142",142,2013.67945205479,1.2789,-6.32054794520559
"143",143,2013.69863013699,1.2663,-6.30136986301363
"144",144,2013.70136986301,2.3139,-6.29863013698628
"145",145,2013.72328767123,1.3365,-6.27671232876719
"146",146,2013.74246575342,1.0998,-6.25753424657523
"147",147,2013.74520547945,1.5777,-6.25479452054788
"148",148,2013.76438356164,1.3968,-6.23561643835615
"149",149,2013.76712328767,1.0143,-6.23287671232879
"150",150,2013.78630136986,0.8586,-6.21369863013706
"151",151,2013.85205479452,3.033,-6.14794520547935
"152",152,2013.87671232877,2.7855,-6.1232876712329
"153",153,2013.89589041096,1.5156,-6.10410958904117
"154",154,2013.89863013699,1.5516,-6.10136986301359
"155",155,2014.05205479452,2.5191,-5.94794520547953
"156",156,2014.24657534247,3.7593,-5.7534246575342
"157",157,2014.27123287671,4.2246,-5.72876712328775
"158",158,2014.44657534247,4.014,-5.55342465753415
"159",159,2014.53150684932,1.8162,-5.46849315068494
"160",160,2014.53424657534,2.3859,-5.46575342465758
"161",161,2014.55342465753,1.9395,-5.44657534246585
"162",162,2014.59726027397,1.503,-5.40273972602745
"163",163,2014.66301369863,1.7181,-5.33698630136996
"164",164,2014.66575342466,2.1123,-5.33424657534238
"165",165,2014.68493150685,1.7775,-5.31506849315065
"166",166,2014.68767123288,1.251,-5.31232876712329
"167",167,2014.7095890411,1.5705,-5.2904109589042
"168",168,2014.72876712329,1.4715,-5.27123287671225
"169",169,2014.75068493151,0.7083,-5.24931506849316
"170",170,2014.75342465753,1.3509,-5.2465753424658
"171",171,2014.81643835616,2.6055,-5.18356164383567
"172",172,2014.8602739726,2.9727,-5.13972602739727
"173",173,2014.94794520548,1.9872,-5.05205479452047
"174",174,2015.03561643836,2.6469,-4.9643835616439
"175",175,2015.27945205479,3.4497,-4.72054794520545
"176",176,2015.45479452055,3.1113,-4.54520547945208
"177",177,2015.5397260274,1.17,-4.46027397260264
"178",178,2015.54246575342,1.7559,-4.45753424657528
"179",179,2015.60821917808,0.8793,-4.39178082191779
"180",180,2015.62739726027,0.8415,-4.37260273972606
"181",181,2015.67123287671,1.0467,-4.32876712328766
"182",182,2015.67397260274,1.4013,-4.3260273972603
"183",183,2015.7397260274,0.8955,-4.26027397260282
"184",184,2015.75890410959,0.6885,-4.24109589041086
"185",185,2015.78082191781,1.0503,-4.21917808219177
"186",186,2015.78356164384,0.7056,-4.21643835616442
"187",187,2015.82465753425,1.8972,-4.17534246575337
"188",188,2015.82739726027,1.1133,-4.17260273972602
"189",189,2015.8904109589,0.702,-4.10958904109589
"190",190,2015.89315068493,1.5363,-4.10684931506853
"191",191,2015.91232876712,1.2879,-4.0876712328768
"192",192,2015.91506849315,0.9882,-4.08493150684922
"193",193,2016,1.9836,-4
"194",194,2016.13114754098,2.7882,-3.86885245901635
"195",195,2016.24316939891,4.0257,-3.75683060109282
"196",196,2016.3306010929,4.2039,-3.66939890710387
"197",197,2016.34972677596,4.1652,-3.65027322404376
"198",198,2016.46174863388,3.7224,-3.53825136612022
"199",199,2016.48087431694,3.0717,-3.51912568306011
"200",200,2016.48360655738,2.2437,-3.51639344262298
"201",201,2016.50273224044,1.7586,-3.49726775956287
"202",202,2016.54918032787,2.106,-3.45081967213105
"203",203,2016.59016393443,1.0809,-3.4098360655737
"204",204,2016.69945355191,1.6668,-3.30054644808752
"205",205,2016.70218579235,1.2177,-3.29781420765016
"206",206,2016.72404371585,2.2203,-3.27595628415293
"207",207,2016.74316939891,1.5723,-3.25683060109282
"208",208,2016.74590163934,1.1142,-3.25409836065569
"209",209,2016.7868852459,1.7649,-3.21311475409834
"210",210,2016.78961748634,0.8271,-3.21038251366122
"211",211,2016.8087431694,0.9612,-3.19125683060111
"212",212,2016.8306010929,1.233,-3.16939890710387
"213",213,2016.85245901639,0.7191,-3.14754098360663
"214",214,2016.85519125683,1.0323,-3.14480874316951
"215",215,2017.26849315068,4.1859,-2.73150684931511
"216",216,2017.2904109589,2.5047,-2.7095890410958
"217",217,2017.31232876712,3.7881,-2.68767123287671
"218",218,2017.35616438356,3.1824,-2.64383561643831
"219",219,2017.35890410959,2.4633,-2.64109589041095
"220",220,2017.51232876712,3.717,-2.48767123287666
"221",221,2017.57808219178,0.9162,-2.42191780821918
"222",222,2017.61917808219,1.3302,-2.38082191780813
"223",223,2017.62191780822,0.9828,-2.37808219178078
"224",224,2017.64109589041,0.8685,-2.35890410958905
"225",225,2017.68493150685,1.5147,-2.31506849315065
"226",226,2017.68767123288,1.9242,-2.31232876712329
"227",227,2017.72876712329,1.8252,-2.27123287671225
"228",228,2017.73150684932,2.4561,-2.26849315068489
"229",229,2017.75068493151,1.8936,-2.24931506849316
"230",230,2017.77260273973,1.1394,-2.22739726027407
"231",231,2017.79452054795,1.5444,-2.20547945205476
"232",232,2017.79726027397,1.5615,-2.2027397260274
"233",233,2017.81643835616,0.8424,-2.18356164383567
"234",234,2017.83835616438,1.2843,-2.16164383561636
"235",235,2017.84109589041,0.3474,-2.158904109589
"236",236,2017.9698630137,2.2977,-2.03013698630139
"237",237,2018.30136986301,4.2246,-1.69863013698637
"238",238,2018.49589041096,1.9233,-1.50410958904104
"239",239,2018.5397260274,1.6992,-1.46027397260264
"240",240,2018.54246575342,1.0611,-1.45753424657528
"241",241,2018.56164383562,0.8451,-1.43835616438355
"242",242,2018.58356164384,1.6614,-1.41643835616446
"243",243,2018.58630136986,0.8928,-1.41369863013688
"244",244,2018.62739726027,1.6965,-1.37260273972606
"245",245,2018.65205479452,1.2663,-1.34794520547939
"246",246,2018.67123287671,0.8667,-1.32876712328766
"247",247,2018.67397260274,0.7767,-1.3260273972603
"248",248,2018.69315068493,0.9738,-1.30684931506858
"249",249,2018.71780821918,2.1069,-1.2821917808219
"250",250,2019.1095890411,3.1122,-0.890410958904113
"251",251,2019.13424657534,3.2634,-0.865753424657441
"252",252,2019.17808219178,3.6279,-0.821917808219268
"253",253,2019.35068493151,2.7459,-0.649315068493252
"254",254,2019.35342465753,4.1166,-0.646575342465667
"255",255,2019.50410958904,4.1355,-0.495890410958964
"256",256,2019.52602739726,2.3319,-0.47397260273965
"257",257,2019.55068493151,2.0808,-0.449315068493206
"258",258,2019.63561643836,1.3113,-0.364383561643763
"259",259,2019.65753424658,1.1214,-0.342465753424676
"260",260,2019.6602739726,1.3968,-0.339726027397319
"261",261,2019.67945205479,1.1466,-0.32054794520559
"262",262,2019.68219178082,0.8469,-0.317808219178005
"263",263,2019.70136986301,0.648,-0.298630136986276
"264",264,2019.72328767123,0.9135,-0.276712328767189
"265",265,2019.72602739726,0.6723,-0.273972602739832
"266",266,2019.78904109589,1.2186,-0.210958904109702
"267",267,2019.79178082192,1.4895,-0.208219178082118
"268",268,2019.90136986301,1.0809,-0.0986301369862304
"269",269,2019.92328767123,1.7037,-0.0767123287671438
"270",270,2019.98630136986,2.3832,-0.0136986301370143
