"","X","dates","areas","time"
"1",1,1988.8825136612,3.9951,-31.1174863387978
"2",2,1989.40821917808,6.3909,-30.5917808219178
"3",3,1989.97808219178,4.3065,-30.0219178082191
"4",4,1990.24109589041,6.5484,-29.7589041095891
"5",5,1992.41256830601,6.5754,-27.5874316939892
"6",6,1993.43835616438,6.3432,-26.5616438356165
"7",7,1993.52602739726,5.8428,-26.4739726027397
"8",8,1993.61369863014,4.7079,-26.3863013698631
"9",9,1993.74520547945,2.5272,-26.2547945205479
"10",10,1994.40273972603,6.4359,-25.5972602739726
"11",11,1994.42739726027,6.3684,-25.5726027397261
"12",12,1994.4904109589,5.4153,-25.509589041096
"13",13,1994.57808219178,2.9592,-25.4219178082192
"14",14,1994.66575342466,1.9431,-25.3342465753424
"15",15,1995.36712328767,6.4404,-24.6328767123289
"16",16,1996.68032786885,2.4399,-23.3196721311476
"17",17,1996.72404371585,2.1681,-23.2759562841529
"18",18,1997.51232876712,5.5269,-22.4876712328767
"19",19,1997.68767123288,1.7928,-22.3123287671233
"20",20,1998.60821917808,4.2327,-21.3917808219178
"21",21,1998.69589041096,2.4174,-21.304109589041
"22",22,1998.7397260274,3.3552,-21.2602739726028
"23",23,1998.78356164384,2.2122,-21.2164383561644
"24",24,1999.68219178082,2.9943,-20.317808219178
"25",25,2000.22950819672,6.4089,-19.7704918032787
"26",26,2000.3825136612,5.6943,-19.6174863387978
"27",27,2000.64480874317,2.4948,-19.3551912568305
"28",28,2001.1698630137,5.2317,-18.8301369863013
"29",29,2001.41095890411,5.7807,-18.5890410958905
"30",30,2001.43287671233,5.0301,-18.5671232876712
"31",31,2001.56438356164,2.3625,-18.4356164383562
"32",32,2001.67397260274,2.3724,-18.3260273972603
"33",33,2001.7397260274,2.061,-18.2602739726028
"34",34,2002.44109589041,4.149,-17.5589041095891
"35",35,2002.6602739726,2.2293,-17.3397260273973
"36",36,2003.53698630137,3.9195,-16.4630136986302
"37",37,2003.66849315068,2.2581,-16.331506849315
"38",38,2003.71232876712,3.6,-16.2876712328766
"39",39,2003.8,3.7656,-16.2
"40",40,2004.36885245902,5.4162,-15.6311475409836
"41",41,2004.45628415301,4.7475,-15.5437158469945
"42",42,2004.58743169399,4.1157,-15.4125683060108
"43",43,2004.67486338798,3.0897,-15.3251366120219
"44",44,2005.55068493151,4.4262,-14.4493150684932
"45",45,2005.59452054795,3.5514,-14.4054794520548
"46",46,2005.63835616438,2.8908,-14.3616438356164
"47",47,2005.68219178082,2.3382,-14.317808219178
"48",48,2005.72602739726,2.8476,-14.2739726027398
"49",49,2006.42739726027,4.9149,-13.5726027397261
"50",50,2006.51506849315,3.9852,-13.4849315068493
"51",51,2006.55890410959,3.4191,-13.4410958904109
"52",52,2006.6904109589,2.4003,-13.3095890410959
"53",53,2007.08493150685,4.032,-12.9150684931508
"54",54,2007.30410958904,3.8646,-12.695890410959
"55",55,2007.43561643836,2.952,-12.5643835616438
"56",56,2007.56712328767,1.9926,-12.4328767123288
"57",57,2007.65479452055,0.8082,-12.345205479452
"58",58,2007.69863013699,0.8082,-12.3013698630136
"59",59,2007.74246575342,0.7488,-12.2575342465752
"60",60,2007.78630136986,1.9098,-12.2136986301371
"61",61,2007.8301369863,2.1465,-12.1698630136987
"62",62,2008.44262295082,2.8386,-11.5573770491803
"63",63,2008.44535519126,4.7322,-11.5546448087432
"64",64,2008.48633879781,1.5714,-11.5136612021859
"65",65,2008.50819672131,2.8953,-11.4918032786886
"66",66,2008.5737704918,0.5148,-11.4262295081967
"67",67,2008.66120218579,1.3473,-11.3387978142077
"68",68,2008.70491803279,1.3527,-11.295081967213
"69",69,2008.92349726776,2.4795,-11.0765027322404
"70",70,2009.53698630137,3.2589,-10.4630136986302
"71",71,2009.55890410959,5.9742,-10.4410958904109
"72",72,2009.58082191781,2.8782,-10.4191780821918
"73",73,2009.60273972603,5.0427,-10.3972602739725
"74",74,2009.64657534247,3.9888,-10.3534246575343
"75",75,2009.6904109589,3.492,-10.3095890410959
"76",76,2009.71232876712,1.8225,-10.2876712328766
"77",77,2009.73424657534,3.3777,-10.2657534246575
"78",78,2009.77808219178,3.8025,-10.2219178082191
"79",79,2010.50136986301,2.4174,-9.49863013698632
"80",80,2010.54520547945,2.6568,-9.45479452054792
"81",81,2010.63287671233,1.6875,-9.36712328767112
