"","X","dates","areas","time"
"1",1,1984.2650273224,3.2328,-35.7349726775956
"2",2,1984.37704918033,3.0834,-35.622950819672
"3",3,1984.39617486339,3.1338,-35.6038251366119
"4",4,1984.42076502732,2.6613,-35.5792349726776
"5",5,1984.70765027322,1.5705,-35.2923497267759
"6",6,1984.81420765027,1.9503,-35.1857923497269
"7",7,1985.14520547945,3.4461,-34.854794520548
"8",8,1985.45205479452,3.0465,-34.5479452054794
"9",9,1985.4904109589,2.268,-34.509589041096
"10",10,1985.55890410959,1.2789,-34.4410958904109
"11",11,1986.19726027397,3.4524,-33.8027397260273
"12",12,1986.4602739726,2.5407,-33.5397260273974
"13",13,1986.47945205479,2.6136,-33.5205479452054
"14",14,1986.54794520548,2.1906,-33.4520547945206
"15",15,1987.41917808219,3.1941,-32.5808219178082
"16",16,1987.53150684932,2.5659,-32.4684931506849
"17",17,1988.14480874317,2.6343,-31.8551912568305
"18",18,1988.43169398907,2.8638,-31.5683060109291
"19",19,1988.51366120219,2.2176,-31.4863387978141
"20",20,1988.60655737705,1.4202,-31.3934426229507
"21",21,1989.13150684931,2.6559,-30.868493150685
"22",22,1989.52054794521,2.7855,-30.4794520547946
"23",23,1989.76438356164,0.99,-30.2356164383561
"24",24,1990.44109589041,2.9538,-29.5589041095891
"25",25,1990.53424657534,2.4453,-29.4657534246576
"26",26,1991.58082191781,1.9755,-28.4191780821918
"27",27,1991.58630136986,1.8387,-28.4136986301369
"28",28,1992.41803278689,3.0708,-27.5819672131147
"29",29,1992.54371584699,2.7144,-27.4562841530055
"30",30,1993.55616438356,2.2968,-26.4438356164383
"31",31,1993.6,1.9629,-26.4000000000001
"32",32,1993.66301369863,1.6695,-26.33698630137
"33",33,1993.73150684932,1.6362,-26.2684931506849
"34",34,1993.7698630137,1.3284,-26.2301369863014
"35",35,1994.3397260274,3.0438,-25.6602739726027
"36",36,1994.60821917808,1.8477,-25.3917808219178
"37",37,1994.64657534247,1.4652,-25.3534246575343
"38",38,1994.67123287671,2.1186,-25.3287671232877
"39",39,1994.73424657534,3.4785,-25.2657534246575
"40",40,1995.57260273973,1.953,-24.4273972602739
"41",41,1995.67945205479,1.2825,-24.3205479452056
"42",42,1995.74794520548,1.2474,-24.2520547945205
"43",43,1995.78630136986,1.0053,-24.2136986301371
"44",44,1996.59836065574,1.0575,-23.4016393442623
"45",45,1996.71038251366,2.628,-23.2896174863388
"46",46,1997.44931506849,2.961,-22.5506849315068
"47",47,1997.67397260274,0.4536,-22.3260273972603
"48",48,1998.65753424658,1.3257,-21.3424657534247
"49",49,1998.67671232877,1.4445,-21.3232876712329
"50",50,1999.71232876712,1.0512,-20.2876712328766
"51",51,1999.73150684932,0.8451,-20.2684931506849
"52",52,2000.32513661202,3.1077,-19.6748633879781
"53",53,2000.56284153005,2.1042,-19.4371584699454
"54",54,2000.73770491803,0.9396,-19.2622950819673
"55",55,2000.82513661202,0.5976,-19.1748633879781
"56",56,2000.84426229508,0.8505,-19.155737704918
"57",57,2001.48219178082,2.5794,-18.5178082191781
"58",58,2001.63287671233,1.152,-18.3671232876711
"59",59,2002.24657534247,2.7423,-17.7534246575342
"60",60,2002.29589041096,2.9601,-17.7041095890411
"61",61,2002.35890410959,3.3444,-17.641095890411
"62",62,2002.40273972603,2.9052,-17.5972602739726
"63",63,2002.42191780822,2.7873,-17.5780821917808
"64",64,2002.53424657534,0.8397,-17.4657534246576
"65",65,2002.55342465753,1.9467,-17.4465753424658
"66",66,2002.57808219178,1.5093,-17.4219178082192
"67",67,2002.60273972603,1.6155,-17.3972602739725
"68",68,2002.62191780822,1.2132,-17.3780821917808
"69",69,2002.64657534247,0.3501,-17.3534246575343
"70",70,2002.6904109589,0.7362,-17.3095890410959
"71",71,2003.17260273973,1.0449,-16.827397260274
"72",72,2003.39178082192,3.0141,-16.6082191780822
"73",73,2003.56164383562,0.99,-16.4383561643835
"74",74,2003.60547945205,1.1655,-16.3945205479451
"75",75,2004.34972677596,1.8756,-15.6502732240438
"76",76,2004.43989071038,3.0798,-15.5601092896175
"77",77,2004.50819672131,2.5551,-15.4918032786886
"78",78,2004.5737704918,1.4598,-15.4262295081967
"79",79,2004.74863387978,1.0395,-15.2513661202186
"80",80,2005.35890410959,3.2625,-14.641095890411
"81",81,2005.4904109589,2.7945,-14.509589041096
"82",82,2005.49315068493,2.1456,-14.5068493150684
"83",83,2005.5095890411,2.367,-14.490410958904
"84",84,2005.51232876712,2.1834,-14.4876712328767
"85",85,2005.51506849315,2.3778,-14.4849315068493
"86",86,2006.34246575342,2.7378,-13.6575342465753
"87",87,2006.34520547945,2.5425,-13.654794520548
"88",88,2006.49863013699,2.4111,-13.5013698630137
"89",89,2006.56712328767,1.7784,-13.4328767123288
"90",90,2006.58356164384,0.8163,-13.4164383561645
"91",91,2006.60547945205,1.5624,-13.3945205479451
"92",92,2006.61095890411,1.3626,-13.3890410958904
"93",93,2006.6301369863,1.3788,-13.3698630136987
"94",94,2006.63287671233,1.0458,-13.3671232876711
"95",95,2006.64931506849,1.0125,-13.3506849315067
"96",96,2006.65205479452,1.0134,-13.3479452054794
"97",97,2006.73698630137,0.9387,-13.2630136986302
"98",98,2006.75890410959,0.747,-13.2410958904109
"99",99,2007.41643835616,2.16,-12.5835616438355
"100",100,2007.41917808219,3.2238,-12.5808219178082
"101",101,2007.42191780822,2.394,-12.5780821917808
"102",102,2007.50410958904,1.854,-12.495890410959
"103",103,2007.50684931507,2.4957,-12.4931506849316
"104",104,2008.42349726776,2.1042,-11.5765027322404
"105",105,2008.51639344262,2.0511,-11.483606557377
"106",106,2008.6912568306,1.4085,-11.3087431693989
"107",107,2009.47397260274,1.9368,-10.5260273972603
"108",108,2009.50136986301,2.4264,-10.4986301369863
"109",109,2009.54520547945,2.2275,-10.4547945205479
"110",110,2009.56438356164,1.0548,-10.4356164383562
"111",111,2009.58630136986,1.1385,-10.4136986301369
"112",112,2009.60821917808,1.5345,-10.3917808219178
"113",113,2009.64931506849,0.702,-10.3506849315067
"114",114,2009.75890410959,1.3527,-10.2410958904109
"115",115,2010.63561643836,1.4103,-9.36438356164376
"116",116,2010.68219178082,1.4463,-9.317808219178
"117",117,2010.68493150685,1.5039,-9.31506849315065
"118",118,2010.74520547945,0.7452,-9.25479452054788
"119",119,2010.74794520548,1.0476,-9.25205479452052
"120",120,2010.75068493151,0.6921,-9.24931506849316
"121",121,2011.36164383562,2.8638,-8.63835616438359
"122",122,2011.44931506849,2.6703,-8.55068493150679
"123",123,2011.45205479452,2.1042,-8.54794520547944
"124",124,2011.5397260274,1.4598,-8.46027397260264
"125",125,2011.58356164384,0.9693,-8.41643835616446
"126",126,2011.62465753425,0.486,-8.37534246575342
"127",127,2011.71506849315,0.7722,-8.28493150684926
"128",128,2012.39071038251,2.9232,-7.60928961748641
"129",129,2012.4781420765,3.4146,-7.52185792349724
"130",130,2012.5218579235,2.6649,-7.47814207650276
"131",131,2012.59016393443,1.6029,-7.4098360655737
"132",132,2012.71584699454,1.2177,-7.28415300546453
"133",133,2013.4,2.8926,-6.59999999999991
"134",134,2013.5698630137,1.2897,-6.43013698630148
"135",135,2013.66301369863,1.7145,-6.33698630136996
"136",136,2013.68493150685,0.7596,-6.31506849315065
"137",137,2013.78904109589,0.7893,-6.2109589041097
"138",138,2014.20821917808,1.5885,-5.79178082191788
"139",139,2014.22739726027,1.8594,-5.77260273972593
"140",140,2014.27123287671,2.3292,-5.72876712328775
"141",141,2014.3397260274,2.808,-5.66027397260268
"142",142,2014.40273972603,2.8179,-5.59726027397255
"143",143,2014.40821917808,2.79,-5.59178082191784
"144",144,2014.42739726027,1.9359,-5.57260273972611
"145",145,2014.44657534247,2.5083,-5.55342465753415
"146",146,2014.4904109589,2.6091,-5.50958904109598
"147",147,2014.49589041096,2.4876,-5.50410958904104
"148",148,2014.51506849315,2.115,-5.48493150684931
"149",149,2014.51780821918,1.7469,-5.48219178082195
"150",150,2014.53150684932,1.6884,-5.46849315068494
"151",151,2014.55890410959,1.8036,-5.44109589041091
"152",152,2014.56164383562,1.0602,-5.43835616438355
"153",153,2014.60273972603,0.5499,-5.39726027397251
"154",154,2014.64657534247,1.2096,-5.35342465753433
"155",155,2014.75342465753,2.0286,-5.2465753424658
"156",156,2014.75890410959,1.5219,-5.24109589041086
"157",157,2014.77808219178,0.7893,-5.22191780821913
"158",158,2015.17260273973,1.0566,-4.82739726027398
"159",159,2015.32328767123,2.7513,-4.67671232876705
"160",160,2015.50410958904,2.8458,-4.49589041095896
"161",161,2015.52602739726,2.2563,-4.47397260273965
"162",162,2015.58904109589,2.1501,-4.41095890410952
"163",163,2015.6301369863,1.7595,-4.3698630136987
"164",164,2015.63287671233,1.7748,-4.36712328767112
"165",165,2015.63561643836,1.6884,-4.36438356164376
"166",166,2015.69589041096,0.8046,-4.30410958904099
"167",167,2015.76164383562,1.0602,-4.2383561643835
"168",168,2015.76438356164,1.1952,-4.23561643835615
"169",169,2015.76712328767,1.5426,-4.23287671232879
"170",170,2016.15573770492,0.7011,-3.84426229508199
"171",171,2016.24863387978,2.1195,-3.75136612021856
"172",172,2016.29234972678,2.5101,-3.70765027322409
"173",173,2016.3306010929,2.8557,-3.66939890710387
"174",174,2016.39890710383,2.9943,-3.6010928961748
"175",175,2016.40163934426,2.4426,-3.59836065573768
"176",176,2016.41803278689,2.9277,-3.58196721311469
