"","X","dates","areas","time"
"1",1,1988.8825136612,5.0058,-31.1174863387978
"2",2,1993.74520547945,5.2002,-26.2547945205479
"3",3,1994.40273972603,8.5455,-25.5972602739726
"4",4,1994.4904109589,7.3872,-25.509589041096
"5",5,1994.57808219178,6.2064,-25.4219178082192
"6",6,1994.66575342466,5.3532,-25.3342465753424
"7",7,1995.14794520548,6.3711,-24.8520547945207
"8",8,1995.36712328767,8.5698,-24.6328767123289
"9",9,1996.68032786885,5.4063,-23.3196721311476
"10",10,1996.72404371585,4.8627,-23.2759562841529
"11",11,1997.51232876712,7.5906,-22.4876712328767
"12",12,1997.68767123288,5.1912,-22.3123287671233
"13",13,1998.60821917808,6.1299,-21.3917808219178
"14",14,1998.69589041096,5.445,-21.304109589041
"15",15,1998.7397260274,5.8329,-21.2602739726028
"16",16,1998.78356164384,5.1291,-21.2164383561644
"17",17,1998.87123287671,4.5144,-21.1287671232876
"18",18,2000.64480874317,5.8329,-19.3551912568305
"19",19,2001.03835616438,5.3946,-18.9616438356165
"20",20,2001.1698630137,8.0847,-18.8301369863013
"21",21,2001.56438356164,6.2172,-18.4356164383562
"22",22,2001.67397260274,5.9832,-18.3260273972603
"23",23,2001.7397260274,5.8905,-18.2602739726028
"24",24,2002.44109589041,8.5653,-17.5589041095891
"25",25,2002.6602739726,5.7618,-17.3397260273973
"26",26,2003.66849315068,5.8284,-16.331506849315
"27",27,2003.71232876712,7.3593,-16.2876712328766
"28",28,2004.67486338798,6.1344,-15.3251366120219
"29",29,2005.24383561644,8.5482,-14.7561643835616
"30",30,2005.55068493151,7.2162,-14.4493150684932
"31",31,2005.63835616438,6.012,-14.3616438356164
"32",32,2005.68219178082,5.3397,-14.317808219178
"33",33,2005.72602739726,5.6304,-14.2739726027398
"34",34,2005.94520547945,5.3271,-14.0547945205481
"35",35,2006.29589041096,8.5959,-13.7041095890411
"36",36,2006.51506849315,7.2522,-13.4849315068493
"37",37,2006.60273972603,5.8149,-13.3972602739725
"38",38,2006.64657534247,5.5143,-13.3534246575343
"39",39,2006.6904109589,5.7366,-13.3095890410959
"40",40,2007.52328767123,7.1019,-12.4767123287672
"41",41,2007.65479452055,5.6097,-12.345205479452
"42",42,2007.69863013699,5.1228,-12.3013698630136
"43",43,2007.74246575342,4.7295,-12.2575342465752
"44",44,2007.78630136986,5.0238,-12.2136986301371
"45",45,2007.87397260274,4.5873,-12.1260273972603
"46",46,2008.48633879781,6.8301,-11.5136612021859
"47",47,2008.50819672131,6.3135,-11.4918032786886
"48",48,2008.5737704918,5.0841,-11.4262295081967
"49",49,2008.66120218579,5.7672,-11.3387978142077
"50",50,2008.70491803279,5.5044,-11.295081967213
"51",51,2008.92349726776,5.535,-11.0765027322404
"52",52,2009.60273972603,7.0866,-10.3972602739725
"53",53,2009.64657534247,6.4287,-10.3534246575343
"54",54,2009.6904109589,6.0741,-10.3095890410959
"55",55,2009.71232876712,6.3846,-10.2876712328766
"56",56,2009.73424657534,5.8419,-10.2657534246575
"57",57,2010.58904109589,7.4196,-9.41095890410952
"58",58,2010.63287671233,6.5466,-9.36712328767112
"59",59,2010.76438356164,6.408,-9.23561643835615
