"","X","dates","areas","time"
"1",1,1988.8825136612,2.4435,-31.1174863387978
"2",2,1989.40821917808,5.0346,-30.5917808219178
"3",3,1990.24109589041,4.9752,-29.7589041095891
"4",4,1993.43835616438,4.8483,-26.5616438356165
"5",5,1993.61369863014,4.1607,-26.3863013698631
"6",6,1993.74520547945,3.1779,-26.2547945205479
"7",7,1994.31506849315,4.9851,-25.6849315068494
"8",8,1994.40273972603,5.0247,-25.5972602739726
"9",9,1994.4904109589,4.3839,-25.509589041096
"10",10,1994.66575342466,2.4966,-25.3342465753424
"11",11,1995.14794520548,3.3507,-24.8520547945207
"12",12,1995.36712328767,5.0067,-24.6328767123289
"13",13,1995.89315068493,1.9314,-24.1068493150685
"14",14,1996.68032786885,2.547,-23.3196721311476
"15",15,1996.72404371585,2.6388,-23.2759562841529
"16",16,1997.68767123288,3.0582,-22.3123287671233
"17",17,1998.60821917808,3.7638,-21.3917808219178
"18",18,1998.69589041096,3.7242,-21.304109589041
"19",19,1998.7397260274,3.3651,-21.2602739726028
"20",20,1998.78356164384,2.7333,-21.2164383561644
"21",21,1998.87123287671,2.1159,-21.1287671232876
"22",22,2000.22950819672,4.662,-19.7704918032787
"23",23,2000.27322404372,4.8717,-19.7267759562842
"24",24,2000.90710382514,2.6586,-19.0928961748634
"25",25,2001.03835616438,2.4147,-18.9616438356165
"26",26,2001.1698630137,4.2372,-18.8301369863013
"27",27,2001.7397260274,2.8287,-18.2602739726028
"28",28,2002.44109589041,4.5657,-17.5589041095891
"29",29,2003.53698630137,3.9735,-16.4630136986302
"30",30,2003.71232876712,4.1103,-16.2876712328766
"31",31,2003.8,3.0951,-16.2
"32",32,2004.06284153005,3.0663,-15.9371584699454
"33",33,2004.36885245902,4.9248,-15.6311475409836
"34",34,2004.45628415301,4.9554,-15.5437158469945
"35",35,2004.67486338798,4.0788,-15.3251366120219
"36",36,2004.80601092896,3.5361,-15.1939890710382
"37",37,2005.41917808219,5.049,-14.5808219178082
"38",38,2005.59452054795,3.5046,-14.4054794520548
"39",39,2005.63835616438,3.8421,-14.3616438356164
"40",40,2005.68219178082,3.3264,-14.317808219178
"41",41,2005.72602739726,3.2004,-14.2739726027398
"42",42,2005.94520547945,2.3841,-14.0547945205481
"43",43,2006.51506849315,3.9294,-13.4849315068493
"44",44,2006.6904109589,3.2319,-13.3095890410959
"45",45,2007.08493150685,2.9835,-12.9150684931508
"46",46,2007.30410958904,4.9455,-12.695890410959
"47",47,2007.47945205479,4.23,-12.5205479452054
"48",48,2007.69863013699,2.9952,-12.3013698630136
"49",49,2007.74246575342,2.3427,-12.2575342465752
"50",50,2007.78630136986,1.6992,-12.2136986301371
"51",51,2007.8301369863,2.106,-12.1698630136987
"52",52,2007.87397260274,1.6245,-12.1260273972603
"53",53,2008.44262295082,4.7286,-11.5573770491803
"54",54,2008.50819672131,3.7701,-11.4918032786886
"55",55,2008.5737704918,3.2868,-11.4262295081967
"56",56,2008.79234972678,3.5631,-11.2076502732241
"57",57,2008.92349726776,2.5407,-11.0765027322404
"58",58,2009.53698630137,4.8888,-10.4630136986302
"59",59,2009.58082191781,4.4244,-10.4191780821918
"60",60,2009.60273972603,4.2597,-10.3972602739725
"61",61,2009.64657534247,4.1931,-10.3534246575343
"62",62,2009.6904109589,4.0248,-10.3095890410959
"63",63,2009.77808219178,4.0104,-10.2219178082191
"64",64,2009.86575342466,2.7684,-10.1342465753426
"65",65,2009.88767123288,4.6728,-10.1123287671232
"66",66,2010.28219178082,4.9698,-9.7178082191781
"67",67,2010.56712328767,4.3029,-9.43287671232883
"68",68,2010.63287671233,3.3759,-9.36712328767112
"69",69,2010.76438356164,3.4065,-9.23561643835615
"70",70,2010.87397260274,2.6172,-9.12602739726026
"71",71,2010.91780821918,2.3265,-9.08219178082186
"72",72,2010.9397260274,2.1969,-9.06027397260277
"73",73,2011.31232876712,5.0292,-8.68767123287671
"74",74,2011.33424657534,5.0256,-8.66575342465762
"75",75,2011.48767123288,3.3291,-8.51232876712334
"76",76,2011.55342465753,3.7764,-8.44657534246585
"77",77,2011.64109589041,2.5578,-8.35890410958905
"78",78,2011.68493150685,3.0501,-8.31506849315065
"79",79,2011.75068493151,2.7,-8.24931506849316
"80",80,2012.29781420765,5.031,-7.70218579234984
"81",81,2012.64754098361,4.0203,-7.35245901639337
"82",82,2012.6912568306,3.7188,-7.30874316939889
"83",83,2012.99726775956,2.448,-7.00273224043713
"84",84,2013.3698630137,5.0265,-6.6301369863013
"85",85,2013.41369863014,5.0328,-6.58630136986312
"86",86,2013.43561643836,4.9788,-6.56438356164381
"87",87,2013.47945205479,4.4757,-6.52054794520541
"88",88,2013.50136986301,4.3362,-6.49863013698632
"89",89,2013.54520547945,3.9618,-6.45479452054792
"90",90,2013.56712328767,3.834,-6.43287671232883
"91",91,2013.58904109589,3.4173,-6.41095890410952
"92",92,2013.61095890411,3.2994,-6.38904109589043
"93",93,2013.69863013699,3.4731,-6.30136986301363
"94",94,2013.74246575342,2.8683,-6.25753424657523
"95",95,2013.76438356164,2.2527,-6.23561643835615
"96",96,2013.78630136986,2.3391,-6.21369863013706
"97",97,2013.85205479452,2.97,-6.14794520547935
"98",98,2013.87397260274,2.8602,-6.12602739726026
"99",99,2013.9397260274,2.4381,-6.06027397260277
"100",100,2013.98356164384,2.3058,-6.01643835616437
