"","X","dates","areas","time"
"1",1,1987.0904109589,10.206,-32.9095890410958
"2",2,1987.52876712329,21.375,-32.4712328767123
"3",3,1987.57260273973,20.1564,-32.4273972602739
"4",4,1989.58630136986,26.2116,-30.4136986301369
"5",5,1989.6301369863,15.6465,-30.3698630136987
"6",6,1989.98082191781,7.6914,-30.0191780821917
"7",7,1990.02465753425,7.9596,-29.9753424657533
"8",8,1990.11232876712,12.4308,-29.8876712328768
"9",9,1990.41917808219,23.0355,-29.5808219178082
"10",10,1990.46301369863,23.4468,-29.5369863013698
"11",11,1990.63835616438,13.1184,-29.3616438356164
"12",12,1990.90136986301,9.531,-29.0986301369862
"13",13,1991.82191780822,15.3144,-28.1780821917807
"14",14,1991.86575342466,11.9043,-28.1342465753426
"15",15,1992.04098360656,16.8246,-27.9590163934427
"16",16,1992.08469945355,1.0188,-27.9153005464482
"17",17,1992.56557377049,21.2724,-27.4344262295083
"18",18,1992.91530054645,8.3691,-27.0846994535518
"19",19,1993.04657534247,8.4897,-26.9534246575342
"20",20,1993.57260273973,18.1926,-26.4273972602739
"21",21,1993.6602739726,23.0751,-26.3397260273973
"22",22,1993.74794520548,13.5855,-26.2520547945205
"23",23,1993.79178082192,13.2264,-26.2082191780821
"24",24,1994.2301369863,18.9189,-25.7698630136986
"25",25,1994.53698630137,20.7747,-25.4630136986302
"26",26,1994.8,16.2207,-25.2
"27",27,1994.84383561644,13.4946,-25.1561643835616
"28",28,1995.01917808219,7.0551,-24.9808219178083
"29",29,1995.06301369863,8.3106,-24.9369863013699
"30",30,1995.23835616438,20.9277,-24.7616438356165
"31",31,1995.32602739726,24.0957,-24.6739726027397
"32",32,1995.72054794521,12.6828,-24.2794520547945
"33",33,1995.89589041096,7.1631,-24.1041095890412
"34",34,1995.9397260274,6.6204,-24.0602739726028
"35",35,1995.95890410959,3.1338,-24.041095890411
"36",36,1996.04644808743,2.7909,-23.9535519125684
"37",37,1996.07103825137,7.452,-23.9289617486338
"38",38,1996.52732240437,1.035,-23.4726775956285
"39",39,1996.55191256831,25.8624,-23.4480874316939
"40",40,1996.65846994536,4.5162,-23.3415300546449
"41",41,1996.72677595628,12.213,-23.2732240437158
"42",42,1996.77049180328,13.095,-23.2295081967213
"43",43,1996.87704918033,5.3604,-23.122950819672
"44",44,1996.94535519126,8.118,-23.0546448087432
"45",45,1997.07671232877,9.9288,-22.9232876712329
"46",46,1997.12054794521,13.1247,-22.8794520547945
"47",47,1997.16438356164,16.6464,-22.8356164383561
"48",48,1997.20821917808,19.8261,-22.7917808219179
"49",49,1997.25205479452,23.1444,-22.7479452054795
"50",50,1997.51506849315,16.686,-22.4849315068493
"51",51,1997.55890410959,15.9255,-22.4410958904109
"52",52,1997.60273972603,13.5783,-22.3972602739725
"53",53,1997.73424657534,11.1924,-22.2657534246575
"54",54,1997.77808219178,10.0377,-22.2219178082191
"55",55,1997.82191780822,1.0386,-22.1780821917807
"56",56,1997.9095890411,0.2628,-22.0904109589042
"57",57,1998.04109589041,8.9397,-21.958904109589
"58",58,1998.39178082192,28.2726,-21.6082191780822
"59",59,1998.56712328767,15.5817,-21.4328767123288
"60",60,1998.65479452055,22.6422,-21.345205479452
"61",61,1998.69863013699,13.6062,-21.3013698630136
"62",62,1999.13698630137,14.5305,-20.8630136986301
"63",63,1999.92602739726,9.117,-20.0739726027398
"64",64,2000.05737704918,9.3195,-19.9426229508197
"65",65,2000.07923497268,12.2265,-19.9207650273224
"66",66,2000.53825136612,20.9853,-19.4617486338798
"67",67,2000.60382513661,10.7712,-19.3961748633881
"68",68,2000.6693989071,15.8571,-19.3306010928961
"69",69,2000.93169398907,1.1889,-19.0683060109291
"70",70,2001.19452054795,19.4895,-18.8054794520549
"71",71,2001.23835616438,21.3651,-18.7616438356165
"72",72,2001.28219178082,22.6881,-18.7178082191781
"73",73,2001.52328767123,0.6678,-18.4767123287672
"74",74,2001.58904109589,12.7764,-18.4109589041095
"75",75,2001.74246575342,16.6383,-18.2575342465752
"76",76,2001.80821917808,15.7806,-18.1917808219177
"77",77,2001.85205479452,12.7359,-18.1479452054793
"78",78,2001.96164383562,8.9235,-18.0383561643835
"79",79,2002.00547945205,9.8208,-17.9945205479453
"80",80,2002.46575342466,28.2375,-17.5342465753424
"81",81,2002.48767123288,21.6945,-17.5123287671233
"82",82,2002.59726027397,12.1356,-17.4027397260274
"83",83,2002.64109589041,12.0204,-17.358904109589
"84",84,2002.79452054795,14.0481,-17.2054794520548
"85",85,2002.81643835616,15.1659,-17.1835616438357
"86",86,2003.01369863014,9.0594,-16.986301369863
"87",87,2003.05753424658,10.2924,-16.9424657534246
"88",88,2003.58356164384,17.0172,-16.4164383561645
"89",89,2003.60547945205,19.1106,-16.3945205479451
"90",90,2003.69315068493,9.9378,-16.3068493150686
"91",91,2003.78082191781,18.3699,-16.2191780821918
"92",92,2003.80273972603,15.6681,-16.1972602739727
"93",93,2003.82465753425,14.3937,-16.1753424657534
"94",94,2003.86849315069,12.4866,-16.131506849315
"95",95,2003.95616438356,8.5005,-16.0438356164384
"96",96,2003.97808219178,7.8336,-16.0219178082191
"97",97,2004.06557377049,10.4265,-15.9344262295083
"98",98,2004.26229508197,22.8249,-15.7377049180327
"99",99,2004.30601092896,23.2983,-15.6939890710382
"100",100,2004.52459016393,17.6436,-15.4754098360656
"101",101,2004.56830601093,13.8969,-15.4316939890709
"102",102,2004.67759562842,16.0929,-15.3224043715848
"103",103,2004.69945355191,14.8878,-15.3005464480875
"104",104,2004.7650273224,14.2866,-15.2349726775956
"105",105,2004.7868852459,13.8348,-15.2131147540983
"106",106,2004.89617486339,10.9629,-15.1038251366119
"107",107,2005.07123287671,0,-14.9287671232876
"108",108,2005.44383561644,20.9421,-14.5561643835617
"109",109,2005.55342465753,18.4203,-14.4465753424658
"110",110,2005.59726027397,25.0038,-14.4027397260274
"111",111,2005.61917808219,16.7742,-14.3808219178081
"112",112,2006.32054794521,25.4682,-13.6794520547944
"113",113,2006.40821917808,23.5422,-13.5917808219178
"114",114,2006.47397260274,23.3046,-13.5260273972603
"115",115,2006.60547945205,11.3499,-13.3945205479451
"116",116,2006.67123287671,14.3082,-13.3287671232877
"117",117,2006.71506849315,9.4986,-13.2849315068493
"118",118,2006.73698630137,0.8991,-13.2630136986302
"119",119,2006.91232876712,10.4544,-13.0876712328768
"120",120,2007.08767123288,11.187,-12.9123287671232
"121",121,2007.37260273973,23.6169,-12.6273972602739
"122",122,2007.52602739726,22.3317,-12.4739726027397
"123",123,2007.54794520548,19.5552,-12.4520547945206
"124",124,2007.65753424658,15.0804,-12.3424657534247
"125",125,2007.78904109589,14.3694,-12.2109589041097
"126",126,2007.83287671233,14.7186,-12.1671232876713
"127",127,2007.92054794521,9.5139,-12.0794520547945
"128",128,2008.0956284153,10.6092,-11.9043715846994
"129",129,2008.37978142077,18.9,-11.6202185792349
"130",130,2008.59836065574,23.3595,-11.4016393442623
"131",131,2008.62021857923,16.2954,-11.3797814207651
"132",132,2008.70765027322,13.437,-11.2923497267759
"133",133,2008.77322404372,12.1617,-11.2267759562842
"134",134,2008.83879781421,12.5091,-11.1612021857923
"135",135,2008.8825136612,11.6838,-11.1174863387978
"136",136,2009.01369863014,7.9866,-10.986301369863
"137",137,2009.40821917808,27.1476,-10.5917808219178
"138",138,2009.4301369863,24.7923,-10.5698630136985
"139",139,2009.47397260274,20.7342,-10.5260273972603
"140",140,2009.56164383562,16.3098,-10.4383561643835
"141",141,2009.60547945205,15.1326,-10.3945205479451
"142",142,2009.64931506849,14.5188,-10.3506849315067
"143",143,2009.95616438356,9.4005,-10.0438356164384
"144",144,2009.97808219178,9.0288,-10.0219178082191
"145",145,2010.32876712329,24.6582,-9.67123287671234
"146",146,2010.5698630137,12.1932,-9.43013698630148
"147",147,2010.61369863014,18.225,-9.38630136986308
"148",148,2010.63561643836,9.9576,-9.36438356164376
"149",149,2010.72328767123,11.6298,-9.27671232876719
"150",150,2010.83287671233,12.3354,-9.1671232876713
"151",151,2011.00821917808,9.1692,-8.9917808219177
"152",152,2011.11780821918,13.8159,-8.88219178082181
"153",153,2011.22739726027,21.0267,-8.77260273972593
"154",154,2011.27123287671,23.2668,-8.72876712328775
"155",155,2011.46849315068,18.4194,-8.53150684931506
