"","X","dates","areas","time"
"1",1,1984.39071038251,12.825,-35.6092896174864
"2",2,1984.41530054645,12.6873,-35.5846994535518
"3",3,1984.57103825137,12.0906,-35.4289617486338
"4",4,1984.61475409836,11.5632,-35.3852459016393
"5",5,1984.70218579235,10.3959,-35.2978142076502
"6",6,1984.74590163934,11.3031,-35.2540983606557
"7",7,1985.26575342466,12.8268,-34.7342465753425
"8",8,1985.46575342466,12.6855,-34.5342465753424
"9",9,1985.48493150685,12.6477,-34.5150684931507
"10",10,1985.57260273973,10.6749,-34.4273972602739
"11",11,1985.62191780822,10.8531,-34.3780821917808
"12",12,1986.4301369863,12.6261,-33.5698630136985
"13",13,1986.60547945205,10.8081,-33.3945205479451
"14",14,1986.66849315068,10.5966,-33.331506849315
"15",15,1987.45753424658,12.7296,-32.5424657534247
"16",16,1987.63287671233,11.4408,-32.3671232876711
"17",17,1987.67671232877,11.097,-32.3232876712329
"18",18,1988.22677595628,12.8268,-31.7732240437158
"19",19,1988.31420765027,12.8268,-31.6857923497269
"20",20,1988.40163934426,12.8268,-31.5983606557377
"21",21,1988.46994535519,11.7648,-31.5300546448088
"22",22,1988.48907103825,12.5325,-31.5109289617487
"23",23,1988.50819672131,12.3264,-31.4918032786886
"24",24,1988.53278688525,11.466,-31.467213114754
"25",25,1988.64480874317,10.3725,-31.3551912568305
"26",26,1988.73224043716,10.6524,-31.2677595628415
"27",27,1989.38904109589,12.8268,-30.6109589041096
"28",28,1989.45205479452,12.6927,-30.5479452054794
"29",29,1989.52054794521,12.5721,-30.4794520547946
"30",30,1989.56438356164,12.4101,-30.4356164383562
"31",31,1989.60273972603,11.9655,-30.3972602739725
"32",32,1990.30410958904,12.8268,-29.695890410959
"33",33,1990.43561643836,12.7692,-29.5643835616438
"34",34,1990.4602739726,12.6693,-29.5397260273974
"35",35,1990.47945205479,12.6405,-29.5205479452054
"36",36,1990.52328767123,12.2931,-29.4767123287672
"37",37,1990.54794520548,12.5631,-29.4520547945206
"38",38,1990.57260273973,12.3696,-29.4273972602739
"39",39,1990.6602739726,11.9214,-29.3397260273973
"40",40,1990.67945205479,11.6208,-29.3205479452056
"41",41,1991.44383561644,12.8268,-28.5561643835617
"42",42,1991.46849315068,12.6927,-28.5315068493151
"43",43,1992.38797814208,12.8268,-27.6120218579235
"44",44,1992.40710382514,12.8268,-27.5928961748634
"45",45,1992.54371584699,12.6423,-27.4562841530055
"46",46,1992.65027322404,11.3139,-27.3497267759562
"47",47,1992.71857923497,11.8215,-27.2814207650274
"48",48,1993.28219178082,12.8268,-26.7178082191781
"49",49,1993.35068493151,12.8268,-26.6493150684933
"50",50,1993.43835616438,12.7134,-26.5616438356165
"51",51,1993.48219178082,12.7071,-26.5178082191781
"52",52,1993.55068493151,12.5163,-26.4493150684932
"53",53,1993.70136986301,11.7936,-26.2986301369863
"54",54,1993.7698630137,12.3003,-26.2301369863014
"55",55,1994.3397260274,12.8268,-25.6602739726027
"56",56,1994.38356164384,12.8268,-25.6164383561643
"57",57,1994.5095890411,12.7332,-25.490410958904
"58",58,1994.57808219178,12.042,-25.4219178082192
"59",59,1995.34794520548,12.8268,-24.6520547945206
"60",60,1995.41095890411,12.8259,-24.5890410958905
"61",61,1995.60547945205,11.9727,-24.3945205479451
"62",62,1995.69863013699,11.8917,-24.3013698630136
"63",63,1996.37431693989,12.8268,-23.6256830601094
"64",64,1996.39344262295,12.8268,-23.6065573770493
"65",65,1996.46174863388,12.708,-23.5382513661202
