"","X","dates","areas","time"
"1",1,1993.43835616438,17.2368,-26.5616438356165
"2",2,1993.74520547945,10.9431,-26.2547945205479
"3",3,1994.40273972603,17.1747,-25.5972602739726
"4",4,1994.66575342466,11.16,-25.3342465753424
"5",5,1995.36712328767,16.731,-24.6328767123289
"6",6,1996.00546448087,9.3195,-23.9945355191257
"7",7,1996.68032786885,11.8233,-23.3196721311476
"8",8,1996.72404371585,11.2797,-23.2759562841529
"9",9,1997.68767123288,11.9034,-22.3123287671233
"10",10,1998.69589041096,12.1212,-21.304109589041
"11",11,2000.64480874317,12.8421,-19.3551912568305
"12",12,2000.6693989071,12.906,-19.3306010928961
"13",13,2001.56438356164,12.339,-18.4356164383562
"14",14,2002.42191780822,17.5689,-17.5780821917808
"15",15,2002.44109589041,17.1729,-17.5589041095891
"16",16,2002.64109589041,12.9249,-17.358904109589
"17",17,2002.6602739726,11.5254,-17.3397260273973
"18",18,2003.66849315068,8.7831,-16.331506849315
"19",19,2004.36885245902,12.8232,-15.6311475409836
"20",20,2004.69945355191,8.883,-15.3005464480875
"21",21,2005.59452054795,10.3896,-14.4054794520548
"22",22,2005.63835616438,9.7875,-14.3616438356164
"23",23,2005.68219178082,8.6922,-14.317808219178
"24",24,2006.32054794521,11.7378,-13.6794520547944
"25",25,2006.51506849315,10.6272,-13.4849315068493
"26",26,2006.6904109589,9.198,-13.3095890410959
"27",27,2007.08493150685,9.5499,-12.9150684931508
"28",28,2007.28493150685,11.2626,-12.7150684931507
"29",29,2007.54794520548,10.0305,-12.4520547945206
"30",30,2007.59178082192,9.1413,-12.4082191780822
"31",31,2007.63561643836,9.2763,-12.3643835616438
"32",32,2007.69863013699,8.7489,-12.3013698630136
"33",33,2007.74246575342,8.3124,-12.2575342465752
"34",34,2007.76712328767,7.5726,-12.2328767123288
"35",35,2008.50819672131,13.302,-11.4918032786886
"36",36,2008.5737704918,8.3115,-11.4262295081967
"37",37,2008.59836065574,7.4295,-11.4016393442623
"38",38,2008.92349726776,8.9694,-11.0765027322404
"39",39,2009.53698630137,12.429,-10.4630136986302
"40",40,2010.41643835616,17.7489,-9.58356164383554
"41",41,2010.54520547945,12.4848,-9.45479452054792
"42",42,2010.56712328767,15.9633,-9.43287671232883
"43",43,2010.63287671233,10.1043,-9.36712328767112
"44",44,2011.31232876712,17.505,-8.68767123287671
"45",45,2011.31506849315,11.9349,-8.68493150684935
"46",46,2011.59726027397,9.0378,-8.40273972602745
"47",47,2011.64109589041,8.2323,-8.35890410958905
"48",48,2011.64383561644,11.2887,-8.35616438356169
"49",49,2011.68493150685,8.6013,-8.31506849315065
"50",50,2011.75068493151,11.5857,-8.24931506849316
"51",51,2011.75342465753,8.3169,-8.2465753424658
"52",52,2012.34153005464,12.3732,-7.65846994535514
"53",53,2012.49726775956,11.7576,-7.50273224043713
"54",54,2012.64754098361,10.5948,-7.35245901639337
"55",55,2013.3698630137,17.5239,-6.6301369863013
"56",56,2013.41369863014,17.5806,-6.58630136986312
"57",57,2013.43561643836,13.0185,-6.56438356164381
"58",58,2013.43835616438,1.9503,-6.56164383561645
"59",59,2013.45753424658,17.829,-6.54246575342472
"60",60,2013.48219178082,3.6054,-6.51780821917805
"61",61,2013.54520547945,14.9409,-6.45479452054792
"62",62,2013.56712328767,10.53,-6.43287671232883
"63",63,2013.69863013699,9.4752,-6.30136986301363
"64",64,2013.72328767123,8.4924,-6.27671232876719
"65",65,2013.74246575342,8.7147,-6.25753424657523
"66",66,2013.74520547945,12.2058,-6.25479452054788
"67",67,2013.76438356164,10.9683,-6.23561643835615
"68",68,2013.76712328767,7.6374,-6.23287671232879
"69",69,2013.78630136986,8.145,-6.21369863013706
"70",70,2013.87671232877,12.8745,-6.1232876712329
"71",71,2014.24657534247,16.8633,-5.7534246575342
"72",72,2014.27123287671,17.667,-5.72876712328775
"73",73,2014.40273972603,17.8335,-5.59726027397255
"74",74,2014.44657534247,17.7867,-5.55342465753415
"75",75,2014.55342465753,14.3874,-5.44657534246585
"76",76,2014.59726027397,12.798,-5.40273972602745
"77",77,2014.6,9.09,-5.40000000000009
"78",78,2014.8602739726,13.5504,-5.13972602739727
"79",79,2014.94794520548,11.4813,-5.05205479452047
"80",80,2015.03561643836,13.4226,-4.9643835616439
"81",81,2015.14794520548,16.3341,-4.85205479452065
"82",82,2015.27945205479,17.172,-4.72054794520545
"83",83,2015.32328767123,17.5617,-4.67671232876705
"84",84,2015.36712328767,17.7408,-4.63287671232888
"85",85,2015.38630136986,17.4546,-4.61369863013692
"86",86,2015.5397260274,11.0223,-4.46027397260264
"87",87,2015.60821917808,8.1828,-4.39178082191779
"88",88,2015.62739726027,9.3456,-4.37260273972606
"89",89,2015.67123287671,9.2115,-4.32876712328766
"90",90,2015.67397260274,13.1967,-4.3260273972603
"91",91,2015.7397260274,7.9911,-4.26027397260282
"92",92,2015.78082191781,11.2131,-4.21917808219177
"93",93,2015.78356164384,7.4934,-4.21643835616442
"94",94,2015.82465753425,14.1885,-4.17534246575337
"95",95,2015.91232876712,12.7656,-4.0876712328768
"96",96,2015.91506849315,8.1864,-4.08493150684922
"97",97,2016.15573770492,14.5557,-3.84426229508199
"98",98,2016.17486338798,14.7438,-3.82513661202188
"99",99,2016.26229508197,17.658,-3.7377049180327
