"","X","dates","areas","time"
"1",1,1984.2650273224,1.2969,-35.7349726775956
"2",2,1984.37704918033,1.2933,-35.622950819672
"3",3,1984.42076502732,0.7677,-35.5792349726776
"4",4,1986.19726027397,1.2951,-33.8027397260273
"5",5,1986.4602739726,0.8388,-33.5397260273974
"6",6,1986.47945205479,0.7497,-33.5205479452054
"7",7,1986.54794520548,0.675,-33.4520547945206
"8",8,1987.53150684932,1.1295,-32.4684931506849
"9",9,1988.43169398907,1.2654,-31.5683060109291
"10",10,1988.51366120219,0.6984,-31.4863387978141
"11",11,1988.53825136612,0.468,-31.4617486338798
"12",12,1988.60655737705,0.4302,-31.3934426229507
"13",13,1988.78142076503,1.1826,-31.2185792349726
"14",14,1989.46301369863,1.269,-30.5369863013698
"15",15,1989.52054794521,0.8919,-30.4794520547946
"16",16,1989.63835616438,0.702,-30.3616438356164
"17",17,1990.44109589041,0.8892,-29.5589041095891
"18",18,1990.53424657534,0.6975,-29.4657534246576
"19",19,1991.58082191781,0.6408,-28.4191780821918
"20",20,1991.58630136986,0.6363,-28.4136986301369
"21",21,1992.41803278689,1.2456,-27.5819672131147
"22",22,1992.44262295082,0.9513,-27.5573770491803
"23",23,1993.6,0.6363,-26.4000000000001
"24",24,1994.3397260274,1.2969,-25.6602739726027
"25",25,1994.45753424658,1.2951,-25.5424657534247
"26",26,1994.52054794521,1.0206,-25.4794520547946
"27",27,1994.60821917808,0.5877,-25.3917808219178
"28",28,1995.57260273973,0.6723,-24.4273972602739
"29",29,1995.67945205479,0.7029,-24.3205479452056
"30",30,1996.59836065574,0.6372,-23.4016393442623
"31",31,1997.44931506849,1.1844,-22.5506849315068
"32",32,1997.53698630137,0.2511,-22.4630136986302
"33",33,1998.65753424658,0.7938,-21.3424657534247
"34",34,1999.71232876712,0.5913,-20.2876712328766
"35",35,1999.73150684932,0.5562,-20.2684931506849
"36",36,1999.81917808219,1.0539,-20.1808219178083
"37",37,2000.56284153005,0.6777,-19.4371584699454
"38",38,2000.67486338798,0.4095,-19.3251366120219
"39",39,2001.48219178082,1.1394,-18.5178082191781
"40",40,2002.35890410959,1.2951,-17.641095890411
"41",41,2002.40273972603,1.0944,-17.5972602739726
"42",42,2002.42191780822,0.873,-17.5780821917808
"43",43,2002.53424657534,0.6273,-17.4657534246576
"44",44,2002.55342465753,0.5733,-17.4465753424658
"45",45,2002.60273972603,0.4896,-17.3972602739725
"46",46,2002.64109589041,0.3609,-17.358904109589
"47",47,2002.6904109589,0.5697,-17.3095890410959
"48",48,2003.29863013699,1.1916,-16.7013698630137
"49",49,2003.56164383562,0.333,-16.4383561643835
"50",50,2003.60547945205,0.2898,-16.3945205479451
"51",51,2004.34972677596,0.882,-15.6502732240438
"52",52,2004.50819672131,0.6831,-15.4918032786886
"53",53,2004.5737704918,0.495,-15.4262295081967
"54",54,2004.74590163934,1.2042,-15.2540983606557
"55",55,2004.74863387978,1.017,-15.2513661202186
"56",56,2005.38356164384,1.2951,-14.6164383561643
"57",57,2005.4904109589,1.134,-14.509589041096
"58",58,2005.5095890411,0.8694,-14.490410958904
"59",59,2005.51506849315,0.2313,-14.4849315068493
"60",60,2006.34246575342,1.2969,-13.6575342465753
"61",61,2006.34520547945,1.1709,-13.654794520548
"62",62,2006.51780821918,0.6543,-13.4821917808219
"63",63,2006.56712328767,0.5382,-13.4328767123288
"64",64,2006.58356164384,0.2448,-13.4164383561645
"65",65,2006.60547945205,0.4257,-13.3945205479451
"66",66,2006.61095890411,0.3816,-13.3890410958904
