"","X","dates","areas","time"
"1",1,1991.66575342466,1.5417,-28.3342465753424
"2",2,1992.93442622951,1.0791,-27.0655737704917
"3",3,1993.72328767123,1.3878,-26.2767123287672
"4",4,1994.64383561644,1.1475,-25.3561643835617
"5",5,1996.70218579235,1.4751,-23.2978142076502
"6",6,1998.76164383562,1.3734,-21.2383561643835
"7",7,2000.60109289617,1.6839,-19.3989071038252
"8",8,2000.86338797814,1.3095,-19.1366120218579
"9",9,2001.52054794521,1.5381,-18.4794520547946
"10",10,2002.41917808219,2.2077,-17.5808219178082
"11",11,2002.61643835616,0.4518,-17.3835616438357
"12",12,2002.63835616438,0.2394,-17.3616438356164
"13",13,2002.74794520548,1.3914,-17.2520547945205
"14",14,2003.58082191781,1.4301,-16.4191780821918
"15",15,2003.62465753425,0.999,-16.3753424657534
"16",16,2003.66849315068,1.7829,-16.331506849315
"17",17,2004.58743169399,1.4445,-15.4125683060108
"18",18,2005.61643835616,0.8343,-14.3835616438357
"19",19,2005.68219178082,1.2357,-14.317808219178
"20",20,2006.40547945205,1.7289,-13.5945205479452
"21",21,2006.53698630137,1.2231,-13.4630136986302
"22",22,2006.58082191781,0.6561,-13.4191780821918
"23",23,2006.73424657534,1.5858,-13.2657534246575
"24",24,2007.3698630137,2.0115,-12.6301369863013
"25",25,2007.69863013699,1.4778,-12.3013698630136
"26",26,2008.66120218579,1.3599,-11.3387978142077
"27",27,2009.8,1.4049,-10.2
"28",28,2010.34794520548,1.89,-9.65205479452061
"29",29,2010.43561643836,2.1636,-9.56438356164381
"30",30,2010.58904109589,0.3258,-9.41095890410952
"31",31,2010.63287671233,0.333,-9.36712328767112
"32",32,2010.78630136986,1.0944,-9.21369863013706
"33",33,2011.59726027397,0.2205,-8.40273972602745
"34",34,2011.61917808219,1.3095,-8.38082191780813
"35",35,2011.64109589041,0.909,-8.35890410958905
"36",36,2011.70684931507,1.1493,-8.29315068493156
"37",37,2012.6693989071,0.1377,-7.33060109289613
"38",38,2013.30410958904,2.6064,-6.69589041095901
"39",39,2013.43561643836,1.9251,-6.56438356164381
"40",40,2013.56712328767,1.5372,-6.43287671232883
"41",41,2013.65479452055,1.2717,-6.34520547945203
"42",42,2013.67671232877,0.8289,-6.32328767123295
"43",43,2013.69863013699,1.2573,-6.30136986301363
"44",44,2013.78630136986,1.3086,-6.21369863013706
"45",45,2013.80821917808,1.1871,-6.19178082191775
"46",46,2014.59726027397,1.1664,-5.40273972602745
"47",47,2014.61917808219,1.548,-5.38082191780813
"48",48,2014.66301369863,0.8955,-5.33698630136996
"49",49,2015.49589041096,2.0439,-4.50410958904104
"50",50,2015.51780821918,1.512,-4.48219178082195
"51",51,2015.62739726027,1.5453,-4.37260273972606
"52",52,2015.64931506849,0.4779,-4.35068493150675
"53",53,2015.67123287671,2.5983,-4.32876712328766
"54",54,2016.56830601093,0.5751,-3.43169398907094
"55",55,2016.59016393443,0.3159,-3.4098360655737
"56",56,2016.72131147541,0.9414,-3.27868852459005
"57",57,2016.89617486339,1.5255,-3.10382513661193
"58",58,2017.33424657534,2.61,-2.66575342465762
"59",59,2017.53150684932,0.513,-2.46849315068494
"60",60,2017.55342465753,1.2807,-2.44657534246585
"61",61,2017.59726027397,1.3959,-2.40273972602745
"62",62,2018.56164383562,1.233,-1.43835616438355
"63",63,2018.71506849315,1.1142,-1.28493150684926
"64",64,2019.35068493151,2.61,-0.649315068493252
"65",65,2019.52602739726,1.7334,-0.47397260273965
"66",66,2019.5698630137,1.53,-0.430136986301477
"67",67,2019.61369863014,0.7848,-0.386301369863077
"68",68,2019.65753424658,1.2357,-0.342465753424676
"69",69,2019.67945205479,0.9927,-0.32054794520559
