"","X","dates","areas","time"
"1",1,1989.63835616438,7.614,-30.3616438356164
"2",2,1990.42739726027,10.3131,-29.5726027397261
"3",3,1991.34794520548,11.4975,-28.6520547945206
"4",4,1991.71780821918,5.5656,-28.2821917808219
"5",5,1991.87397260274,7.0875,-28.1260273972603
"6",6,1992.37431693989,12.3732,-27.6256830601094
"7",7,1992.53005464481,8.649,-27.4699453551912
"8",8,1992.81147540984,8.6634,-27.188524590164
"9",9,1992.89890710383,6.8445,-27.1010928961748
"10",10,1993.14246575342,12.0915,-26.8575342465754
"11",11,1993.38082191781,12.06,-26.6191780821919
"12",12,1993.44931506849,12.7665,-26.5506849315068
"13",13,1993.62465753425,8.4078,-26.3753424657534
"14",14,1993.8,8.2863,-26.2
"15",15,1994.43287671233,11.097,-25.5671232876712
"16",16,1994.52054794521,7.7787,-25.4794520547946
"17",17,1994.56438356164,6.399,-25.4356164383562
"18",18,1994.72054794521,7.0083,-25.2794520547945
"19",19,1994.78356164384,7.1523,-25.2164383561644
"20",20,1994.82739726027,7.4808,-25.172602739726
"21",21,1995.02739726027,5.8689,-24.972602739726
"22",22,1995.26575342466,11.2734,-24.7342465753425
"23",23,1995.90410958904,6.1515,-24.0958904109589
"24",24,1995.99178082192,5.3109,-24.0082191780823
"25",25,1996.34153005464,12.4308,-23.6584699453551
"26",26,1996.51639344262,9.8982,-23.483606557377
"27",27,1996.57923497268,5.8689,-23.4207650273224
"28",28,1996.60382513661,5.1426,-23.3961748633881
"29",29,1996.64754098361,7.1136,-23.3524590163934
"30",30,1996.6912568306,6.2019,-23.3087431693989
"31",31,1996.90983606557,6.471,-23.0901639344263
"32",32,1997.12876712329,8.6715,-22.8712328767124
"33",33,1997.67397260274,5.0328,-22.3260273972603
"34",34,1997.69863013699,7.7931,-22.3013698630136
"35",35,1997.74246575342,6.3855,-22.2575342465752
"36",36,1997.76164383562,5.5377,-22.2383561643835
"37",37,1999.62465753425,7.2999,-20.3753424657534
"38",38,1999.64931506849,2.6865,-20.3506849315067
"39",39,1999.71232876712,5.9706,-20.2876712328766
"40",40,1999.95616438356,6.2748,-20.0438356164384
"41",41,2000.56830601093,4.8978,-19.4316939890709
"42",42,2000.65573770492,4.6305,-19.344262295082
"43",43,2000.67486338798,6.0867,-19.3251366120219
"44",44,2001.22465753425,10.9719,-18.7753424657535
"45",45,2001.4,11.1654,-18.5999999999999
"46",46,2001.53150684932,5.7348,-18.4684931506849
"47",47,2001.63835616438,2.1492,-18.3616438356164
"48",48,2001.70684931507,10.1457,-18.2931506849316
"49",49,2002.47123287671,11.223,-17.5287671232877
"50",50,2002.55890410959,9.1629,-17.4410958904109
"51",51,2002.62739726027,7.1775,-17.3726027397261
"52",52,2002.64657534247,4.9527,-17.3534246575343
"53",53,2002.75890410959,5.751,-17.2410958904109
"54",54,2002.86575342466,9.1206,-17.1342465753426
"55",55,2003.54794520548,5.8293,-16.4520547945206
"56",56,2003.61095890411,4.2039,-16.3890410958904
"57",57,2004.16120218579,6.6276,-15.8387978142077
"58",58,2004.33606557377,8.2476,-15.6639344262296
"59",59,2004.53005464481,4.995,-15.4699453551912
"60",60,2004.55464480874,6.3135,-15.4453551912568
"61",61,2004.6174863388,5.4351,-15.3825136612022
"62",62,2004.64207650273,4.0068,-15.3579234972678
