"","X","dates","areas","time"
"43",43,1999.73150684932,1.2105,-20.2684931506849
"44",44,1999.81917808219,1.4805,-20.1808219178083
"45",45,2000.32513661202,2.4867,-19.6748633879781
"46",46,2000.56284153005,1.8018,-19.4371584699454
"47",47,2000.58743169399,1.3851,-19.4125683060108
"48",48,2000.73770491803,1.242,-19.2622950819673
"49",49,2000.84426229508,2.1429,-19.155737704918
"50",50,2001.48219178082,2.0025,-18.5178082191781
"51",51,2002.29589041096,2.6397,-17.7041095890411
"52",52,2002.35890410959,2.6415,-17.641095890411
"53",53,2002.40273972603,2.3202,-17.5972602739726
"54",54,2002.42191780822,2.2518,-17.5780821917808
"55",55,2002.53424657534,1.6929,-17.4657534246576
"56",56,2002.55342465753,1.629,-17.4465753424658
"57",57,2002.60273972603,1.5039,-17.3972602739725
"58",58,2002.62191780822,1.5237,-17.3780821917808
"59",59,2002.64109589041,1.2285,-17.358904109589
"60",60,2002.6904109589,1.3707,-17.3095890410959
"61",61,2003.17260273973,1.5975,-16.827397260274
"62",62,2003.29863013699,2.1519,-16.7013698630137
"63",63,2003.56164383562,0.9909,-16.4383561643835
"64",64,2003.60547945205,0.7704,-16.3945205479451
"65",65,2004.34972677596,1.4175,-15.6502732240438
"66",66,2004.41803278689,1.98,-15.5819672131147
"67",67,2004.43989071038,2.4345,-15.5601092896175
"68",68,2004.50819672131,2.0241,-15.4918032786886
"69",69,2004.5737704918,1.4004,-15.4262295081967
"70",70,2004.74590163934,1.6281,-15.2540983606557
"71",71,2004.74863387978,1.0683,-15.2513661202186
"72",72,2005.38356164384,2.6109,-14.6164383561643
"73",73,2005.4904109589,2.1447,-14.509589041096
"74",74,2005.49315068493,1.8396,-14.5068493150684
"75",75,2005.5095890411,2.079,-14.490410958904
"76",76,2005.51506849315,0.0576,-14.4849315068493
"77",77,2005.71506849315,1.7082,-14.2849315068493
"78",78,2006.34246575342,2.2653,-13.6575342465753
"79",79,2006.34520547945,2.0034,-13.654794520548
"80",80,2006.49863013699,1.5291,-13.5013698630137
"81",81,2006.51780821918,1.6839,-13.4821917808219
"82",82,2006.56712328767,1.53,-13.4328767123288
"83",83,2006.58356164384,1.0098,-13.4164383561645
"84",84,2006.60547945205,1.3122,-13.3945205479451
"85",85,2006.61095890411,1.3707,-13.3890410958904
"86",86,2006.6301369863,1.4112,-13.3698630136987
"87",87,2006.63287671233,1.1871,-13.3671232876711
"88",88,2006.65205479452,1.2384,-13.3479452054794
"89",89,2006.73698630137,1.2105,-13.2630136986302
"90",90,2006.75890410959,0.9531,-13.2410958904109
"91",91,2006.78082191781,1.2078,-13.2191780821918
"92",92,2007.41643835616,1.6164,-12.5835616438355
"93",93,2007.41917808219,2.5785,-12.5808219178082
"94",94,2007.42191780822,2.0835,-12.5780821917808
"95",95,2007.43835616438,2.5245,-12.5616438356165
"96",96,2007.50410958904,1.5615,-12.495890410959
"97",97,2007.50684931507,2.0736,-12.4931506849316
"98",98,2007.61369863014,1.5822,-12.3863013698631
"99",99,2007.61917808219,0.8874,-12.3808219178081
"100",100,2007.66575342466,0.4446,-12.3342465753424
"101",101,2007.75068493151,1.4769,-12.2493150684932
"102",102,2008.42349726776,1.4733,-11.5765027322404
"103",103,2008.51639344262,1.7622,-11.483606557377
"104",104,2008.6912568306,1.1754,-11.3087431693989
"105",105,2009.32876712329,1.6434,-10.6712328767123
"106",106,2009.37260273973,1.4103,-10.6273972602739
"107",107,2009.47397260274,1.4643,-10.5260273972603
"108",108,2009.50136986301,1.9098,-10.4986301369863
"109",109,2009.54520547945,1.9044,-10.4547945205479
"110",110,2010.44109589041,2.6091,-9.55890410958909
"111",111,2010.62191780822,1.4247,-9.37808219178078
"112",112,2010.68219178082,1.2951,-9.317808219178
"113",113,2010.68493150685,1.2627,-9.31506849315065
"114",114,2010.74520547945,0.8235,-9.25479452054788
"115",115,2010.74794520548,1.2312,-9.25205479452052
"116",116,2010.75068493151,0.963,-9.24931506849316
"117",117,2011.27945205479,2.2491,-8.72054794520545
"118",118,2011.36164383562,2.5281,-8.63835616438359
"119",119,2011.44931506849,2.1663,-8.55068493150679
"120",120,2011.45205479452,1.7784,-8.54794520547944
"121",121,2011.49863013699,2.1213,-8.50136986301368
"122",122,2011.58630136986,1.3671,-8.41369863013688
"123",123,2011.71232876712,1.1853,-8.28767123287662
"124",124,2011.71506849315,1.0152,-8.28493150684926
"125",125,2012.5218579235,1.926,-7.47814207650276
"126",126,2012.58469945355,0.9621,-7.41530054644818
"127",127,2012.59016393443,1.3869,-7.4098360655737
"128",128,2012.63387978142,1.2474,-7.36612021857923
"129",129,2012.71584699454,0.8379,-7.28415300546453
"130",130,2013.4,2.637,-6.59999999999991
"131",131,2013.44657534247,1.1772,-6.55342465753415
"132",132,2013.6602739726,1.3788,-6.33972602739732
"133",133,2013.66301369863,1.4031,-6.33698630136996
"134",134,2013.68493150685,0.9225,-6.31506849315065
"135",135,2013.83835616438,2.6415,-6.16164383561636
"136",136,2014.20821917808,2.1411,-5.79178082191788
"137",137,2014.23287671233,2.5065,-5.76712328767121
"138",138,2014.27123287671,2.5821,-5.72876712328775
"139",139,2014.40273972603,2.2608,-5.59726027397255
"140",140,2014.40821917808,2.2581,-5.59178082191784
"141",141,2014.42739726027,2.052,-5.57260273972611
"142",142,2014.44657534247,2.0934,-5.55342465753415
"143",143,2014.4904109589,2.0601,-5.50958904109598
"144",144,2014.49589041096,2.0538,-5.50410958904104
"145",145,2014.51506849315,1.9161,-5.48493150684931
"146",146,2014.51780821918,1.0827,-5.48219178082195
"147",147,2014.55890410959,1.512,-5.44109589041091
"148",148,2014.56164383562,1.2699,-5.43835616438355
"149",149,2014.60273972603,1.4067,-5.39726027397251
"150",150,2014.64657534247,1.3473,-5.35342465753433
"151",151,2014.66575342466,1.2726,-5.33424657534238
"152",152,2014.77808219178,1.2951,-5.22191780821913
"153",153,2014.84109589041,2.1375,-5.158904109589
"154",154,2015.17260273973,2.025,-4.82739726027398
"155",155,2015.50410958904,2.2887,-4.49589041095896
"156",156,2015.52054794521,1.5624,-4.47945205479459
"157",157,2015.52602739726,1.9548,-4.47397260273965
