"","X","dates","areas","time"
"1",1,1984.39617486339,5.9364,-35.6038251366119
"2",2,1984.57103825137,4.3569,-35.4289617486338
"3",3,1984.61475409836,3.8034,-35.3852459016393
"4",4,1984.74590163934,3.4218,-35.2540983606557
"5",5,1985.40273972603,5.8005,-34.5972602739726
"6",6,1985.47123287671,5.3874,-34.5287671232877
"7",7,1985.5095890411,4.8384,-34.490410958904
"8",8,1985.77808219178,3.6495,-34.2219178082191
"9",9,1986.29863013699,5.8734,-33.7013698630137
"10",10,1986.47945205479,4.6701,-33.5205479452054
"11",11,1987.17534246575,4.5729,-32.8246575342466
"12",12,1987.39452054795,5.9094,-32.6054794520549
"13",13,1987.41917808219,6.0426,-32.5808219178082
"14",14,1987.53150684932,5.0616,-32.4684931506849
"15",15,1987.7698630137,1.629,-32.2301369863014
"16",16,1988.31420765027,5.9508,-31.6857923497269
"17",17,1988.36338797814,5.6637,-31.6366120218579
"18",18,1988.40710382514,5.7114,-31.5928961748634
"19",19,1988.48907103825,4.6125,-31.5109289617487
"20",20,1988.66393442623,2.5461,-31.3360655737704
"21",21,1989.25753424658,5.5143,-30.7424657534248
"22",22,1989.38904109589,5.9931,-30.6109589041096
"23",23,1989.45205479452,5.7627,-30.5479452054794
"24",24,1989.52054794521,5.6916,-30.4794520547946
"25",25,1990.57260273973,4.7313,-29.4273972602739
"26",26,1991.4301369863,6.0642,-28.5698630136985
"27",27,1991.46849315068,5.9724,-28.5315068493151
"28",28,1991.51780821918,5.0823,-28.4821917808219
"29",29,1991.58082191781,4.2048,-28.4191780821918
"30",30,1992.38797814208,5.9697,-27.6120218579235
"31",31,1992.39344262295,6.0525,-27.6065573770493
"32",32,1992.43715846995,5.8302,-27.5628415300546
"33",33,1992.48087431694,6.057,-27.5191256830601
"34",34,1992.69398907104,3.8493,-27.3060109289618
"35",35,1992.69945355191,3.852,-27.3005464480875
"36",36,1993.35068493151,5.6808,-26.6493150684933
"37",37,1993.43835616438,5.7744,-26.5616438356165
"38",38,1993.61917808219,3.9762,-26.3808219178081
"39",39,1993.70136986301,3.285,-26.2986301369863
"40",40,1993.70684931507,4.0617,-26.2931506849316
"41",41,1993.75068493151,3.5883,-26.2493150684932
"42",42,1993.7698630137,3.6738,-26.2301369863014
"43",43,1994.3397260274,6.0642,-25.6602739726027
"44",44,1994.57808219178,4.1571,-25.4219178082192
"45",45,1994.64657534247,3.5082,-25.3534246575343
"46",46,1994.67123287671,4.3992,-25.3287671232877
"47",47,1994.71506849315,3.8142,-25.2849315068493
"48",48,1994.80273972603,5.3082,-25.1972602739727
"49",49,1995.32876712329,6.0642,-24.6712328767123
"50",50,1995.41095890411,5.8383,-24.5890410958905
"51",51,1995.54794520548,4.9761,-24.4520547945206
"52",52,1995.69863013699,3.654,-24.3013698630136
"53",53,1996.37978142077,5.8626,-23.6202185792349
"54",54,1996.54918032787,4.9428,-23.450819672131
"55",55,1996.68032786885,3.4209,-23.3196721311476
"56",56,1997.40547945205,5.9067,-22.5945205479452
"57",57,1997.53698630137,4.6746,-22.4630136986302
"58",58,1997.55616438356,4.4901,-22.4438356164383
"59",59,1997.56164383562,4.3479,-22.4383561643835
"60",60,1998.3698630137,5.733,-21.6301369863013
"61",61,1998.60821917808,4.1454,-21.3917808219178
"62",62,1999.68219178082,2.6001,-20.317808219178
"63",63,1999.68767123288,2.952,-20.3123287671233
"64",64,1999.72602739726,2.4867,-20.2739726027398
"65",65,1999.79452054795,2.8224,-20.2054794520548
"66",66,2000.38797814208,5.6034,-19.6120218579235
"67",67,2000.56284153005,4.4928,-19.4371584699454
"68",68,2000.73770491803,2.9718,-19.2622950819673
"69",69,2000.81967213115,2.9727,-19.1803278688524
"70",70,2000.84426229508,3.0519,-19.155737704918
"71",71,2001.3698630137,5.7141,-18.6301369863013
"72",72,2001.47671232877,5.3289,-18.5232876712328
"73",73,2001.78630136986,2.0763,-18.2136986301371
"74",74,2001.80821917808,1.7739,-18.1917808219177
"75",75,2002.40273972603,5.5557,-17.5972602739726
"76",76,2002.55342465753,4.0149,-17.4465753424658
"77",77,2002.59726027397,3.573,-17.4027397260274
"78",78,2002.64109589041,2.4282,-17.358904109589
"79",79,2002.68493150685,2.673,-17.3150684931506
"80",80,2002.75342465753,3.9645,-17.2465753424658
"81",81,2003.29863013699,5.2533,-16.7013698630137
"82",82,2003.53698630137,2.7477,-16.4630136986302
"83",83,2003.5397260274,3.9852,-16.4602739726026
"84",84,2003.60547945205,3.0969,-16.3945205479451
"85",85,2004.30327868852,6.0507,-15.6967213114754
"86",86,2004.34699453552,5.4981,-15.6530054644809
"87",87,2004.35245901639,5.6241,-15.6475409836066
"88",88,2004.41530054645,5.6907,-15.5846994535518
"89",89,2004.41803278689,3.9078,-15.5819672131147
"90",90,2004.5218579235,4.6278,-15.4781420765028
"91",91,2004.58743169399,2.6793,-15.4125683060108
"92",92,2004.60928961749,3.5595,-15.3907103825136
"93",93,2004.61475409836,3.618,-15.3852459016393
"94",94,2005.3095890411,5.5242,-14.6904109589041
"95",95,2005.31232876712,5.4594,-14.6876712328767
"96",96,2005.50684931507,2.772,-14.4931506849316
"97",97,2005.5095890411,5.1264,-14.490410958904
"98",98,2005.51232876712,3.3957,-14.4876712328767
"99",99,2005.66575342466,3.8754,-14.3342465753424
"100",100,2006.27397260274,6.0615,-13.7260273972602
"101",101,2006.32328767123,6.0597,-13.6767123287671
"102",102,2006.3397260274,3.8412,-13.6602739726027
"103",103,2006.34246575342,5.4099,-13.6575342465753
"104",104,2006.34520547945,3.6756,-13.654794520548
"105",105,2006.49315068493,4.5729,-13.5068493150684
"106",106,2006.49863013699,4.4136,-13.5013698630137
"107",107,2006.58356164384,3.4713,-13.4164383561645
"108",108,2006.60273972603,2.1852,-13.3972602739725
"109",109,2006.60821917808,2.1996,-13.3917808219178
"110",110,2006.6301369863,3.1095,-13.3698630136987
"111",111,2006.65205479452,0.5184,-13.3479452054794
"112",112,2006.73424657534,1.6002,-13.2657534246575
"113",113,2006.77808219178,1.6434,-13.2219178082191
"114",114,2006.80547945205,3.0843,-13.1945205479451
"115",115,2007.33150684932,5.8068,-12.668493150685
"116",116,2007.41369863014,5.7105,-12.5863013698631
"117",117,2007.41643835616,5.7231,-12.5835616438355
"118",118,2007.41917808219,5.6979,-12.5808219178082
"119",119,2007.43561643836,4.0311,-12.5643835616438
"120",120,2007.43835616438,5.5728,-12.5616438356165
"121",121,2007.47945205479,3.897,-12.5205479452054
"122",122,2007.50410958904,4.9248,-12.495890410959
"123",123,2007.54520547945,4.7511,-12.4547945205479
"124",124,2007.74246575342,2.493,-12.2575342465752
"125",125,2008.48633879781,4.0041,-11.5136612021859
"126",126,2008.5737704918,2.853,-11.4262295081967
"127",127,2008.68579234973,3.6018,-11.3142076502731
"128",128,2009.36712328767,3.9735,-10.6328767123289
"129",129,2009.47123287671,5.5854,-10.5287671232877
"130",130,2009.49315068493,3.2355,-10.5068493150684
"131",131,2009.53698630137,3.4758,-10.4630136986302
"132",132,2009.62465753425,2.1429,-10.3753424657534
"133",133,2010.24109589041,5.2641,-9.75890410958914
"134",134,2010.3095890411,6.0498,-9.69041095890407
"135",135,2010.5698630137,3.5595,-9.43013698630148
"136",136,2010.59178082192,3.2571,-9.40821917808216
"137",137,2010.61369863014,3.1671,-9.38630136986308
"138",138,2010.63561643836,2.9097,-9.36438356164376
"139",139,2010.67945205479,3.2886,-9.32054794520559
