"","X","dates","areas","time"
"1",1,1984.2650273224,11.2356,-35.7349726775956
"2",2,1984.42076502732,9.3375,-35.5792349726776
"3",3,1984.74590163934,8.2692,-35.2540983606557
"4",4,1985.40273972603,11.1087,-34.5972602739726
"5",5,1985.42739726027,11.1726,-34.5726027397261
"6",6,1985.62191780822,6.0219,-34.3780821917808
"7",7,1986.4602739726,9.5058,-33.5397260273974
"8",8,1986.47945205479,9.369,-33.5205479452054
"9",9,1987.41917808219,9.7848,-32.5808219178082
"10",10,1987.53150684932,9.5004,-32.4684931506849
"11",11,1987.6,8.1045,-32.4000000000001
"12",12,1987.81369863014,4.4064,-32.186301369863
"13",13,1988.43169398907,10.449,-31.5683060109291
"14",14,1988.47540983607,9.5985,-31.5245901639344
"15",15,1988.51366120219,8.0811,-31.4863387978141
"16",16,1988.64480874317,5.3658,-31.3551912568305
"17",17,1990.44109589041,10.6821,-29.5589041095891
"18",18,1990.53424657534,8.9955,-29.4657534246576
"19",19,1991.58082191781,7.9857,-28.4191780821918
"20",20,1991.58630136986,7.9731,-28.4136986301369
"21",21,1992.41803278689,10.9539,-27.5819672131147
"22",22,1992.69945355191,7.8246,-27.3005464480875
"23",23,1993.66301369863,7.4457,-26.33698630137
"24",24,1993.70684931507,10.4913,-26.2931506849316
"25",25,1993.7698630137,8.2179,-26.2301369863014
"26",26,1994.51506849315,10.557,-25.4849315068493
"27",27,1994.60821917808,7.8102,-25.3917808219178
"28",28,1994.64657534247,7.7544,-25.3534246575343
"29",29,1994.67123287671,9.4734,-25.3287671232877
"30",30,1995.57260273973,8.766,-24.4273972602739
"31",31,1995.69863013699,7.8156,-24.3013698630136
"32",32,1995.70410958904,7.6347,-24.2958904109589
"33",33,1995.74794520548,8.5257,-24.2520547945205
"34",34,1996.59836065574,8.0793,-23.4016393442623
"35",35,1996.6174863388,6.7086,-23.3825136612022
"36",36,1996.71038251366,9.459,-23.2896174863388
"37",37,1997.36712328767,11.1285,-22.6328767123289
"38",38,1997.44931506849,10.5786,-22.5506849315068
"39",39,1997.45479452055,10.341,-22.5452054794521
"40",40,1997.53698630137,8.4654,-22.4630136986302
"41",41,1997.56164383562,7.9443,-22.4383561643835
"42",42,1999.62465753425,9.8685,-20.3753424657534
"43",43,1999.71232876712,5.5341,-20.2876712328766
"44",44,1999.73150684932,5.4207,-20.2684931506849
"45",45,2000.32513661202,11.0709,-19.6748633879781
"46",46,2000.38797814208,11.0889,-19.6120218579235
"47",47,2000.49453551913,8.8515,-19.5054644808743
"48",48,2000.56284153005,8.4024,-19.4371584699454
"49",49,2000.73770491803,7.6743,-19.2622950819673
"50",50,2001.48219178082,9.7875,-18.5178082191781
"51",51,2001.63287671233,7.3044,-18.3671232876711
"52",52,2002.40273972603,10.7388,-17.5972602739726
"53",53,2002.42191780822,10.3131,-17.5780821917808
"54",54,2002.60273972603,6.7455,-17.3972602739725
"55",55,2002.62191780822,4.7619,-17.3780821917808
"56",56,2002.64109589041,3.5802,-17.358904109589
"57",57,2002.6904109589,5.5278,-17.3095890410959
"58",58,2003.17260273973,8.181,-16.827397260274
"59",59,2003.56164383562,4.3191,-16.4383561643835
"60",60,2003.60547945205,4.3452,-16.3945205479451
"61",61,2004.34972677596,7.5069,-15.6502732240438
"62",62,2004.50819672131,9.7128,-15.4918032786886
"63",63,2004.5737704918,5.8824,-15.4262295081967
"64",64,2004.59289617486,6.8769,-15.4071038251366
"65",65,2004.74863387978,6.795,-15.2513661202186
