"","dates","areas","time"
"1",1988.81967213115,4.3002,-31.1803278688524
"2",1988.8825136612,3.7584,-31.1174863387978
"3",1990.17808219178,4.7835,-29.8219178082193
"4",1992.15027322404,5.4432,-27.8497267759562
"5",1993.50684931507,5.1876,-26.4931506849316
"6",1993.78904109589,4.8294,-26.2109589041097
"7",1993.94520547945,3.2796,-26.0547945205481
"8",1994.40273972603,5.4099,-25.5972602739726
"9",1994.66575342466,3.6288,-25.3342465753424
"10",1995.14794520548,4.1274,-24.8520547945207
"11",1995.36712328767,5.3649,-24.6328767123289
"12",1996.00546448087,2.7027,-23.9945355191257
"13",1996.68032786885,3.7215,-23.3196721311476
"14",1996.72404371585,3.5523,-23.2759562841529
"15",1997.68767123288,3.9771,-22.3123287671233
"16",1998.69589041096,4.0077,-21.304109589041
"17",1999.2904109589,5.4117,-20.7095890410958
"18",2000.27322404372,5.4126,-19.7267759562842
"19",2000.64480874317,4.3002,-19.3551912568305
"20",2000.6693989071,4.3029,-19.3306010928961
"21",2000.90710382514,3.8754,-19.0928961748634
"22",2001.56438356164,4.1751,-18.4356164383562
"23",2001.76438356164,3.8034,-18.2356164383561
"24",2001.85205479452,4.446,-18.1479452054793
"25",2002.07123287671,3.8601,-17.9287671232876
"26",2002.64109589041,4.1625,-17.358904109589
"27",2004.36885245902,3.7827,-15.6311475409836
"28",2004.61202185792,3.4425,-15.3879781420765
"29",2004.69945355191,3.2328,-15.3005464480875
"30",2004.71857923497,3.0888,-15.2814207650274
"31",2005.04931506849,2.6316,-14.9506849315069
"32",2005.33150684932,3.7953,-14.668493150685
"33",2005.59452054795,3.2697,-14.4054794520548
"34",2005.63835616438,3.1527,-14.3616438356164
"35",2005.66301369863,3.0897,-14.33698630137
"36",2005.68219178082,2.682,-14.317808219178
"37",2005.94520547945,2.4777,-14.0547945205481
"38",2005.9698630137,2.394,-14.0301369863014
"39",2006.01369863014,2.304,-13.986301369863
"40",2006.32054794521,3.8061,-13.6794520547944
"41",2006.51506849315,3.2724,-13.4849315068493
"42",2006.67123287671,3.0474,-13.3287671232877
"43",2006.6904109589,2.8215,-13.3095890410959
"44",2007.08493150685,2.7702,-12.9150684931508
"45",2007.28493150685,3.681,-12.7150684931507
"46",2007.54794520548,3.3813,-12.4520547945206
"47",2007.59178082192,3.1041,-12.4082191780822
"48",2007.63561643836,3.0933,-12.3643835616438
"49",2007.69863013699,2.9259,-12.3013698630136
"50",2007.74246575342,2.3877,-12.2575342465752
"51",2007.76712328767,2.1888,-12.2328767123288
"52",2008.48633879781,3.2625,-11.5136612021859
"53",2008.50819672131,4.122,-11.4918032786886
"54",2008.5737704918,2.4156,-11.4262295081967
"55",2008.92349726776,2.3409,-11.0765027322404
"56",2009.53698630137,3.8763,-10.4630136986302
"57",2009.64657534247,4.4019,-10.3534246575343
"58",2009.77808219178,5.0742,-10.2219178082191
"59",2009.78082191781,3.5424,-10.2191780821918
"60",2009.88767123288,2.988,-10.1123287671232
"61",2010,2.4102,-10
"62",2010.54520547945,3.6612,-9.45479452054792
"63",2010.56712328767,5.0454,-9.43287671232883
"64",2010.63287671233,3.1383,-9.36712328767112
"65",2010.87397260274,4.0311,-9.12602739726026
"66",2010.87671232877,2.8458,-9.1232876712329
"67",2011.31232876712,5.4405,-8.68767123287671
"68",2011.31506849315,3.8574,-8.68493150684935
"69",2011.64109589041,2.6037,-8.35890410958905
"70",2011.64383561644,3.7269,-8.35616438356169
"71",2011.68493150685,2.3535,-8.31506849315065
"72",2011.75068493151,3.4353,-8.24931506849316
"73",2011.75342465753,2.5884,-8.2465753424658
"74",2012.45355191257,3.8268,-7.5464480874316
"75",2012.49726775956,3.7746,-7.50273224043713
"76",2012.64754098361,3.3624,-7.35245901639337
"77",2013.3698630137,5.4324,-6.6301369863013
"78",2013.41369863014,5.4234,-6.58630136986312
"79",2013.43561643836,3.8727,-6.56438356164381
"80",2013.43835616438,5.3703,-6.56164383561645
"81",2013.54520547945,4.8051,-6.45479452054792
"82",2013.56712328767,3.3246,-6.43287671232883
"83",2013.5698630137,0.5022,-6.43013698630148
"84",2013.61095890411,3.0762,-6.38904109589043
"85",2013.69863013699,3.2463,-6.30136986301363
"86",2013.70136986301,4.2372,-6.29863013698628
"87",2013.72328767123,2.9664,-6.27671232876719
"88",2013.74246575342,2.9304,-6.25753424657523
"89",2013.74520547945,0.3267,-6.25479452054788
"90",2013.76438356164,3.5667,-6.23561643835615
"91",2013.76712328767,2.5929,-6.23287671232879
"92",2013.78630136986,2.4282,-6.21369863013706
"93",2013.8301369863,1.8738,-6.16986301369866
"94",2013.98356164384,3.3039,-6.01643835616437
"95",2014.05205479452,3.7467,-5.94794520547953
"96",2014.24657534247,5.4009,-5.7534246575342
"97",2014.27123287671,5.4432,-5.72876712328775
