"","dates","areas","time"
"1",1991.71780821918,9.3186,-28.2821917808219
"2",1992.37431693989,21.4443,-27.6256830601094
"3",1992.81147540984,18.3528,-27.188524590164
"4",1992.89890710383,16.6635,-27.1010928961748
"5",1993.38082191781,21.4389,-26.6191780821919
"6",1993.6,16.4898,-26.4000000000001
"7",1994.30136986301,21.5334,-25.6986301369864
"8",1994.43287671233,21.0402,-25.5671232876712
"9",1994.56438356164,14.5593,-25.4356164383562
"10",1994.60821917808,17.1666,-25.3917808219178
"11",1994.78356164384,14.0337,-25.2164383561644
"12",1995.26575342466,20.8953,-24.7342465753425
"13",1996.57923497268,11.1708,-23.4207650273224
"14",1996.92896174863,14.3523,-23.0710382513662
"15",1997.67397260274,6.6798,-22.3260273972603
"16",1997.76164383562,10.683,-22.2383561643835
"17",1998.63835616438,13.167,-21.3616438356164
"18",2006.61095890411,7.1946,-13.3890410958904
"19",2006.65479452055,6.7383,-13.345205479452
"20",2007.57534246575,13.5522,-12.4246575342465
"21",2007.66301369863,7.6464,-12.33698630137
"22",2007.70684931507,6.4737,-12.2931506849316
"23",2008.27595628415,21.2868,-11.7240437158471
"24",2008.45081967213,15.4404,-11.549180327869
"25",2008.49453551913,17.0145,-11.5054644808743
"26",2008.58196721311,5.0148,-11.4180327868853
"27",2009.25753424658,3.7485,-10.7424657534248
"28",2009.30136986301,4.9401,-10.6986301369864
"29",2009.34520547945,3.8394,-10.654794520548
"30",2009.43287671233,2.547,-10.5671232876712
"31",2009.76438356164,14.9517,-10.2356164383561
"32",2010.24657534247,20.6955,-9.7534246575342
"33",2010.42191780822,21.303,-9.57808219178082
"34",2010.72876712329,16.884,-9.27123287671225
"35",2010.81369863014,2.6433,-9.18630136986303
"36",2010.81643835616,18.0684,-9.18356164383567
"37",2010.8602739726,16.6113,-9.13972602739727
"38",2010.90410958904,15.7131,-9.09589041095887
"39",2010.94794520548,14.2884,-9.05205479452047
"40",2011.4301369863,21.5019,-8.56986301369852
"41",2011.47397260274,20.3778,-8.52602739726035
"42",2011.51780821918,18.1323,-8.48219178082195
"43",2011.69315068493,8.7822,-8.30684931506858
"44",2011.73698630137,14.7519,-8.26301369863017
"45",2012.54644808743,10.4832,-7.4535519125684
"46",2012.60928961749,0.5796,-7.39071038251359
"47",2012.63387978142,5.6106,-7.36612021857923
"48",2012.69672131148,0.9171,-7.30327868852464
"49",2012.74043715847,0.7407,-7.25956284152994
"50",2013.11506849315,16.506,-6.8849315068494
"51",2013.64109589041,9.1566,-6.35890410958905
"52",2013.68493150685,9.0009,-6.31506849315065
"53",2013.72876712329,11.8413,-6.27123287671225
"54",2013.74794520548,1.0044,-6.25205479452052
"55",2013.90410958904,13.7448,-6.09589041095887
"56",2014.34246575342,19.2195,-5.65753424657532
"57",2014.47397260274,15.7518,-5.52602739726035
"58",2014.53698630137,0.4671,-5.46301369863022
"59",2014.56164383562,9.5031,-5.43835616438355
"60",2014.60547945205,6.5502,-5.39452054794515
"61",2015.30684931507,19.4445,-4.69315068493142
"62",2015.32876712329,21.2076,-4.67123287671234
"63",2015.35068493151,19.5885,-4.64931506849325
"64",2015.45753424658,1.4553,-4.54246575342472
"65",2015.52602739726,13.3038,-4.47397260273965
"66",2015.54520547945,0.4761,-4.45479452054792
"67",2015.58904109589,0.2826,-4.41095890410952
"68",2015.61369863014,5.4846,-4.38630136986308
"69",2015.89589041096,5.2497,-4.10410958904117
"70",2015.92054794521,18.9954,-4.0794520547945
"71",2016.00819672131,13.8141,-3.99180327868862
"72",2016.11475409836,1.5102,-3.88524590163934
"73",2016.1174863388,17.5185,-3.88251366120221
"74",2016.1393442623,16.9308,-3.86065573770497
"75",2016.16120218579,18.4995,-3.83879781420774
"76",2016.18306010929,17.6805,-3.81693989071027
"77",2016.22677595628,19.4535,-3.7732240437158
"78",2016.28961748634,2.9961,-3.71038251366122
"79",2016.31420765027,19.4679,-3.68579234972685
"80",2016.44535519126,19.6191,-3.55464480874321
"81",2016.53278688525,16.8984,-3.46721311475403
"82",2016.5956284153,1.6317,-3.40437158469945
"83",2016.62021857923,11.7882,-3.37978142076508
"84",2016.66393442623,9.4554,-3.33606557377038
"85",2017.16438356164,4.2597,-2.83561643835606
"86",2017.36438356164,19.6335,-2.63561643835624
"87",2017.45205479452,19.2195,-2.54794520547944
"88",2017.58356164384,8.8722,-2.41643835616446
"89",2017.67123287671,7.9731,-2.32876712328766
"90",2017.71506849315,16.9434,-2.28493150684926
"91",2018.1095890411,16.2441,-1.89041095890411
"92",2018.4602739726,18.4572,-1.53972602739736
"93",2018.54794520548,12.3336,-1.45205479452056
"94",2018.59178082192,8.5356,-1.40821917808216
"95",2018.67945205479,14.8464,-1.32054794520559
"96",2018.94246575342,14.6979,-1.05753424657541
"97",2019.46849315068,21.2103,-0.531506849315065
"98",2019.55616438356,13.4946,-0.443835616438264
"99",2019.6,8.8263,-0.400000000000091
