"","dates","areas","time"
"1",1984.2650273224,16.1712,-35.7349726775956
"2",1984.42076502732,13.7547,-35.5792349726776
"3",1984.74590163934,12.4866,-35.2540983606557
"4",1985.40273972603,15.7788,-34.5972602739726
"5",1985.42739726027,15.7662,-34.5726027397261
"6",1985.62191780822,8.8425,-34.3780821917808
"7",1986.4602739726,14.013,-33.5397260273974
"8",1986.47945205479,13.2651,-33.5205479452054
"9",1987.41917808219,16.2873,-32.5808219178082
"10",1987.53150684932,13.626,-32.4684931506849
"11",1987.6,10.8261,-32.4000000000001
"12",1988.43169398907,15.1596,-31.5683060109291
"13",1988.51366120219,10.8369,-31.4863387978141
"14",1988.64480874317,7.9128,-31.3551912568305
"15",1990.42191780822,15.6555,-29.5780821917808
"16",1990.44109589041,15.1893,-29.5589041095891
"17",1990.53424657534,12.5973,-29.4657534246576
"18",1991.58082191781,10.8468,-28.4191780821918
"19",1991.58630136986,10.8405,-28.4136986301369
"20",1992.41803278689,15.6807,-27.5819672131147
"21",1992.69945355191,11.1735,-27.3005464480875
"22",1993.66301369863,10.215,-26.33698630137
"23",1993.7698630137,13.7817,-26.2301369863014
"24",1994.3397260274,16.0227,-25.6602739726027
"25",1994.51506849315,14.7474,-25.4849315068493
"26",1994.60821917808,10.4022,-25.3917808219178
"27",1994.64657534247,9.9684,-25.3534246575343
"28",1994.67123287671,12.5145,-25.3287671232877
"29",1995.57260273973,12.4164,-24.4273972602739
"30",1995.74794520548,12.4254,-24.2520547945205
"31",1996.6174863388,10.7406,-23.3825136612022
"32",1997.36712328767,15.741,-22.6328767123289
"33",1997.44931506849,15.147,-22.5506849315068
"34",1997.56164383562,10.5228,-22.4383561643835
"35",1999.61917808219,13.2642,-20.3808219178081
"36",1999.71232876712,9.2646,-20.2876712328766
"37",1999.73150684932,9.2151,-20.2684931506849
"38",2000.32513661202,15.6312,-19.6748633879781
"39",2000.43169398907,16.0812,-19.5683060109291
"40",2000.56284153005,11.3121,-19.4371584699454
"41",2000.73770491803,11.2563,-19.2622950819673
"42",2001.48219178082,13.4595,-18.5178082191781
"43",2001.63835616438,9.1764,-18.3616438356164
"44",2002.29589041096,16.0893,-17.7041095890411
"45",2002.40273972603,15.453,-17.5972602739726
"46",2002.42191780822,14.7294,-17.5780821917808
"47",2002.60273972603,8.397,-17.3972602739725
"48",2002.62191780822,8.3016,-17.3780821917808
"49",2002.64109589041,6.4341,-17.358904109589
"50",2002.6904109589,7.6068,-17.3095890410959
