"","dates","areas","time"
"1",1985.81917808219,8.1567,-34.1808219178083
"2",1986.5397260274,10.9962,-33.4602739726026
"3",1986.85205479452,3.9843,-33.1479452054793
"4",1995.71506849315,11.4345,-24.2849315068493
"5",1995.75890410959,9.9873,-24.2410958904109
"6",1999.48219178082,13.7466,-20.5178082191781
"7",1999.48767123288,14.589,-20.5123287671233
"8",1999.53150684932,13.0023,-20.4684931506849
"9",1999.63561643836,11.8629,-20.3643835616438
"10",1999.79452054795,9.3312,-20.2054794520548
"11",2000.12295081967,6.687,-19.877049180328
"12",2000.18579234973,12.1896,-19.8142076502731
"13",2000.53551912568,14.4846,-19.4644808743169
"14",2000.55464480874,13.0437,-19.4453551912568
"15",2000.82240437158,7.2045,-19.1775956284152
"16",2001.64931506849,12.5892,-18.3506849315067
"17",2001.65479452055,12.5604,-18.345205479452
"18",2001.67397260274,11.6496,-18.3260273972603
"19",2001.78630136986,14.328,-18.2136986301371
"20",2001.8301369863,5.6421,-18.1698630136987
"21",2002.13698630137,7.4259,-17.8630136986301
"22",2002.57534246575,14.1201,-17.4246575342465
"23",2004.40983606557,14.9193,-15.5901639344263
"24",2004.49726775956,9.2187,-15.5027322404371
"25",2004.5,12.0708,-15.5
"26",2004.63387978142,7.0389,-15.3661202185792
"27",2004.65300546448,11.1834,-15.3469945355191
"28",2005.48219178082,14.1741,-14.5178082191781
"29",2005.61643835616,8.4483,-14.3835616438357
"30",2006.56164383562,9.585,-13.4383561643835
"31",2006.68767123288,9.3537,-13.3123287671233
"32",2007.50136986301,8.3403,-12.4986301369863
"33",2007.60821917808,7.2099,-12.3917808219178
"34",2007.63561643836,11.6649,-12.3643835616438
"35",2007.65205479452,6.2199,-12.3479452054794
"36",2007.65479452055,9.1197,-12.345205479452
"37",2007.65753424658,6.0948,-12.3424657534247
"38",2007.67397260274,11.7153,-12.3260273972603
"39",2007.67671232877,11.637,-12.3232876712329
"40",2007.7397260274,7.236,-12.2602739726028
"41",2007.74520547945,7.7085,-12.2547945205479
"42",2008.57103825137,6.0219,-11.4289617486338
"43",2008.65846994536,9.0117,-11.3415300546449
"44",2008.66120218579,12.4362,-11.3387978142077
"45",2008.66393442623,10.1349,-11.3360655737704
"46",2009.53424657534,9.9108,-10.4657534246576
"47",2009.53698630137,13.9356,-10.4630136986302
"48",2009.6904109589,11.5974,-10.3095890410959
"49",2010.49863013699,9.0747,-9.50136986301368
"50",2010.52328767123,9.1998,-9.47671232876723
"51",2010.63287671233,10.1259,-9.36712328767112
"52",2010.69863013699,9.8325,-9.30136986301363
"53",2010.71780821918,7.9794,-9.2821917808219
"54",2011.48493150685,12.9375,-8.51506849315069
"55",2012.47540983607,11.7207,-7.52459016393436
"56",2012.62568306011,10.4148,-7.3743169398906
"57",2012.64480874317,7.5393,-7.35519125683049
"58",2013.23835616438,15.6915,-6.7616438356165
"59",2013.52054794521,9.1287,-6.47945205479459
"60",2013.52328767123,14.0328,-6.47671232876723
"61",2013.76164383562,10.0944,-6.2383561643835
"62",2013.8301369863,5.0148,-6.16986301369866
"63",2014.13698630137,6.6789,-5.86301369863008
"64",2014.15616438356,9.4095,-5.84383561643835
"65",2014.16164383562,8.8902,-5.83835616438364
"66",2014.2,12.1473,-5.79999999999995
"67",2014.38082191781,21.7638,-5.61917808219187
"68",2014.79452054795,7.6257,-5.20547945205476
"69",2014.81369863014,5.9985,-5.18630136986303
"70",2015.12602739726,5.0688,-4.87397260273974
"71",2015.29589041096,18.9414,-4.70410958904108
"72",2015.51506849315,13.1913,-4.48493150684931
"73",2015.55890410959,11.5371,-4.44109589041091
"74",2015.77808219178,9.5472,-4.22191780821913
"75",2015.82191780822,7.0164,-4.17808219178073
"76",2016.12841530055,5.2335,-3.87158469945348
"77",2016.13387978142,5.5296,-3.86612021857923
"78",2016.17759562842,10.1871,-3.82240437158475
"79",2016.21584699454,13.3128,-3.78415300546453
"80",2016.22131147541,13.509,-3.77868852459005
"81",2016.2650273224,17.2296,-3.73497267759558
"82",2016.28415300546,17.784,-3.71584699453547
"83",2016.35245901639,20.925,-3.64754098360663
"84",2016.4781420765,10.6974,-3.52185792349724
"85",2016.65573770492,10.6227,-3.34426229508199
"86",2016.76229508197,7.1793,-3.2377049180327
"87",2016.78415300546,7.5051,-3.21584699453547
"88",2016.8087431694,9.405,-3.19125683060111
"89",2016.83333333333,3.8583,-3.16666666666674
"90",2017.11506849315,4.2543,-2.8849315068494
"91",2017.13424657534,6.9669,-2.86575342465744
"92",2017.24657534247,16.263,-2.7534246575342
"93",2017.26575342466,16.8192,-2.73424657534247
"94",2017.48767123288,14.3127,-2.51232876712334
"95",2017.5095890411,12.5694,-2.49041095890402
"96",2017.51232876712,9.7236,-2.48767123287666
"97",2017.52876712329,10.9251,-2.47123287671229
"98",2017.53150684932,8.6733,-2.46849315068494
"99",2017.57260273973,4.2219,-2.42739726027389
"100",2017.75342465753,11.1933,-2.2465753424658
"101",2018.2301369863,14.904,-1.76986301369857
"102",2018.23561643836,15.0858,-1.76438356164385
"103",2018.55890410959,4.6683,-1.44109589041091
"104",2018.69315068493,16.1847,-1.30684931506858
"105",2018.71232876712,14.202,-1.28767123287662
"106",2018.71506849315,14.4621,-1.28493150684926
"107",2018.71780821918,14.0094,-1.2821917808219
"108",2018.72054794521,5.9922,-1.27945205479455
"109",2018.73424657534,10.2069,-1.26575342465753
"110",2018.7397260274,11.0412,-1.26027397260282
"111",2018.75616438356,10.8801,-1.24383561643845
"112",2018.75890410959,10.7982,-1.24109589041086
"113",2018.76164383562,10.521,-1.2383561643835
"114",2018.76438356164,4.428,-1.23561643835615
"115",2019.10684931507,6.0894,-0.89315068493147
"116",2019.15068493151,7.722,-0.84931506849307
"117",2019.15616438356,8.8452,-0.843835616438355
"118",2019.2,13.0473,-0.799999999999955
"119",2019.2602739726,11.9151,-0.739726027397182
"120",2019.26301369863,17.0676,-0.736986301369825
"121",2019.28493150685,17.3547,-0.715068493150739
"122",2019.28767123288,18.4869,-0.712328767123381
"123",2019.33150684932,19.8927,-0.668493150684981
"124",2019.33424657534,12.2112,-0.665753424657623
"125",2019.3698630137,20.3976,-0.630136986301295
