"","dates","areas","time"
"1",1989.02465753425,0.8919,-30.9753424657533
"2",1989.63835616438,3.9546,-30.3616438356164
"3",1989.94520547945,0.8874,-30.0547945205481
"4",1989.98904109589,0.8874,-30.0109589041097
"5",1990.42739726027,5.139,-29.5726027397261
"6",1990.99726027397,0.8361,-29.0027397260274
"7",1991.01643835616,1.0008,-28.9835616438356
"8",1991.0602739726,1.1943,-28.9397260273972
"9",1991.08493150685,1.8135,-28.9150684931508
"10",1991.12876712329,2.8611,-28.8712328767124
"11",1991.34794520548,5.6088,-28.6520547945206
"12",1991.71780821918,2.1924,-28.2821917808219
"13",1991.87397260274,1.503,-28.1260273972603
"14",1992.09289617486,6.3333,-27.9071038251366
"15",1992.37431693989,6.3783,-27.6256830601094
"16",1992.53005464481,4.4991,-27.4699453551912
"17",1992.81147540984,2.9412,-27.188524590164
"18",1992.87978142077,1.8972,-27.1202185792349
"19",1992.89890710383,1.242,-27.1010928961748
"20",1992.96721311475,1.0089,-27.032786885246
"21",1993.01095890411,4.9455,-26.9890410958903
"22",1993.0301369863,6.7077,-26.9698630136986
"23",1993.05479452055,6.0858,-26.9452054794519
"24",1993.14246575342,4.1706,-26.8575342465754
"25",1993.38082191781,6.03,-26.6191780821919
"26",1993.44931506849,7.0101,-26.5506849315068
"27",1993.62465753425,4.329,-26.3753424657534
"28",1993.8,3.033,-26.2
"29",1993.90684931507,1.3689,-26.0931506849315
"30",1993.95068493151,0.9369,-26.0493150684931
"31",1993.99452054795,0.8847,-26.0054794520547
"32",1994.03835616438,0.9504,-25.9616438356165
"33",1994.08219178082,1.8675,-25.9178082191781
"34",1994.15068493151,3.4479,-25.8493150684931
"35",1994.19452054795,4.4694,-25.8054794520549
"36",1994.43287671233,5.4486,-25.5671232876712
"37",1994.52054794521,4.3155,-25.4794520547946
"38",1994.56438356164,3.447,-25.4356164383562
"39",1994.72054794521,3.285,-25.2794520547945
"40",1994.78356164384,2.556,-25.2164383561644
"41",1994.82739726027,2.2212,-25.172602739726
"42",1994.85205479452,2.3184,-25.1479452054793
"43",1994.87123287671,2.8566,-25.1287671232876
"44",1994.9397260274,0.8559,-25.0602739726028
"45",1994.95890410959,0.8811,-25.041095890411
"46",1994.98356164384,0.8577,-25.0164383561644
"47",1995.02739726027,0.7623,-24.972602739726
"48",1995.26575342466,5.1327,-24.7342465753425
"49",1995.90410958904,0.8172,-24.0958904109589
"50",1995.99178082192,0.6489,-24.0082191780823
"51",1996.07923497268,1.0917,-23.9207650273224
"52",1996.16666666667,3.4785,-23.8333333333333
"53",1996.51639344262,5.5269,-23.483606557377
"54",1996.57923497268,2.5281,-23.4207650273224
"55",1996.60382513661,2.4156,-23.3961748633881
