"","dates","areas","time"
"1",1989.40821917808,17.1594,-30.5917808219178
"2",1990.24109589041,17.0847,-29.7589041095891
"3",1993.43835616438,17.154,-26.5616438356165
"4",1993.74520547945,12.0132,-26.2547945205479
"5",1994.35890410959,17.1765,-25.641095890411
"6",1994.40273972603,17.1531,-25.5972602739726
"7",1994.4904109589,16.6734,-25.509589041096
"8",1994.57808219178,13.1463,-25.4219178082192
"9",1994.66575342466,11.7459,-25.3342465753424
"10",1995.36712328767,17.1513,-24.6328767123289
"11",1996.68032786885,12.7422,-23.3196721311476
"12",1996.72404371585,11.6964,-23.2759562841529
"13",1997.51232876712,15.6744,-22.4876712328767
"14",1997.68767123288,10.233,-22.3123287671233
"15",1998.38904109589,17.1828,-21.6109589041096
"16",1998.69589041096,12.9528,-21.304109589041
"17",1998.7397260274,12.5658,-21.2602739726028
"18",1998.78356164384,11.2842,-21.2164383561644
"19",2000.4043715847,17.0424,-19.5956284153006
"20",2000.64480874317,12.1941,-19.3551912568305
"21",2001.41095890411,17.0073,-18.5890410958905
"22",2001.43287671233,16.8696,-18.5671232876712
"23",2001.56438356164,11.7729,-18.4356164383562
"24",2001.67397260274,11.2914,-18.3260273972603
"25",2002.44109589041,17.163,-17.5589041095891
"26",2002.6602739726,12.7575,-17.3397260273973
"27",2003.66849315068,11.3373,-16.331506849315
"28",2003.71232876712,12.4245,-16.2876712328766
"29",2004.36885245902,15.6366,-15.6311475409836
"30",2004.45628415301,15.6978,-15.5437158469945
"31",2004.67486338798,11.7054,-15.3251366120219
"32",2005.33150684932,15.7914,-14.668493150685
"33",2005.55068493151,14.7177,-14.4493150684932
"34",2005.63835616438,12.2868,-14.3616438356164
"35",2005.68219178082,10.98,-14.317808219178
"36",2005.72602739726,10.4436,-14.2739726027398
"37",2006.51506849315,14.8977,-13.4849315068493
"38",2006.64657534247,10.2888,-13.3534246575343
"39",2006.6904109589,10.3617,-13.3095890410959
"40",2007.08493150685,13.6431,-12.9150684931508
"41",2007.30410958904,15.7185,-12.695890410959
"42",2007.52328767123,13.3371,-12.4767123287672
"43",2007.56712328767,12.1545,-12.4328767123288
"44",2007.65479452055,10.0386,-12.345205479452
"45",2007.69863013699,9.9675,-12.3013698630136
"46",2007.74246575342,8.9397,-12.2575342465752
"47",2007.78630136986,11.1573,-12.2136986301371
"48",2008.44262295082,15.0993,-11.5573770491803
"49",2008.48633879781,12.9735,-11.5136612021859
"50",2008.50819672131,12.6396,-11.4918032786886
"51",2008.5737704918,9.1863,-11.4262295081967
"52",2008.6174863388,10.2582,-11.3825136612022
"53",2008.66120218579,11.1618,-11.3387978142077
"54",2008.70491803279,9.7875,-11.295081967213
"55",2008.92349726776,12.4236,-11.0765027322404
"56",2009.53698630137,15.6924,-10.4630136986302
"57",2009.55890410959,16.7571,-10.4410958904109
