"","dates","areas","time"
"1",1984.2131147541,9.5661,-35.7868852459017
"2",1984.43442622951,8.775,-35.5655737704917
"3",1984.50273224044,8.3781,-35.4972677595629
"4",1984.54644808743,7.8255,-35.4535519125684
"5",1984.60928961749,7.0668,-35.3907103825136
"6",1985.42191780822,9.0315,-34.5780821917808
"7",1985.72876712329,8.3745,-34.2712328767122
"8",1985.81643835616,6.0759,-34.1835616438357
"9",1986.44931506849,9.0828,-33.5506849315068
"10",1986.47397260274,8.2593,-33.5260273972603
"11",1986.49315068493,7.6437,-33.5068493150684
"12",1986.53698630137,7.4772,-33.4630136986302
"13",1987.04383561644,9.5679,-32.9561643835616
"14",1987.39452054795,9.4266,-32.6054794520549
"15",1987.61369863014,7.8093,-32.3863013698631
"16",1988.22677595628,9.441,-31.7732240437158
"17",1988.46448087432,8.5113,-31.5355191256831
"18",1988.5956284153,7.1541,-31.4043715846994
"19",1988.79508196721,6.8751,-31.204918032787
"20",1989.38356164384,9.495,-30.6164383561643
"21",1989.42739726027,9.4842,-30.5726027397261
"22",1989.47123287671,9.099,-30.5287671232877
"23",1989.55890410959,8.5014,-30.4410958904109
"24",1990.34794520548,9.3393,-29.6520547945206
"25",1990.37260273973,9.198,-29.6273972602739
"26",1990.43561643836,9.3798,-29.5643835616438
"27",1990.56712328767,8.2179,-29.4328767123288
"28",1990.63561643836,8.2008,-29.3643835616438
"29",1990.78630136986,7.9299,-29.2136986301371
"30",1990.81095890411,6.3171,-29.1890410958904
"31",1991.31232876712,9.5706,-28.6876712328767
"32",1991.33698630137,9.4203,-28.66301369863
"33",1991.51232876712,8.8407,-28.4876712328767
"34",1991.55616438356,8.0721,-28.4438356164383
"35",1991.57534246575,7.6194,-28.4246575342465
"36",1991.77534246575,7.3746,-28.2246575342465
"37",1992.75683060109,6.8067,-27.2431693989072
"38",1993.35068493151,9.5418,-26.6493150684933
"39",1993.54520547945,8.2215,-26.4547945205479
"40",1993.70136986301,7.5015,-26.2986301369863
"41",1994.35890410959,9.4401,-25.641095890411
"42",1994.5095890411,8.8596,-25.490410958904
"43",1994.57808219178,7.4115,-25.4219178082192
"44",1994.59726027397,7.2126,-25.4027397260274
"45",1994.62191780822,8.1927,-25.3780821917808
"46",1994.64109589041,7.1019,-25.358904109589
"47",1995.38630136986,9.5409,-24.6136986301369
"48",1995.56164383562,8.0622,-24.4383561643835
"49",1995.93150684932,9.3465,-24.0684931506848
"50",1995.97534246575,9.5904,-24.0246575342467
"51",1996.28142076503,5.058,-23.7185792349726
"52",1996.54918032787,8.1441,-23.450819672131
"53",1996.59289617486,7.1307,-23.4071038251366
"54",1996.67486338798,6.4449,-23.3251366120219
"55",1996.68032786885,6.4746,-23.3196721311476
"56",1996.71857923497,6.363,-23.2814207650274
"57",1996.72404371585,6.4098,-23.2759562841529
"58",1997.42465753425,9.3816,-22.5753424657535
"59",1997.48767123288,9.1062,-22.5123287671233
"60",1997.53150684932,7.5276,-22.4684931506849
"61",1997.55616438356,7.5645,-22.4438356164383
"62",1997.57534246575,7.3395,-22.4246575342465
"63",1997.6,5.9553,-22.4000000000001
"64",1997.61917808219,6.4935,-22.3808219178081
"65",1998.36438356164,9.576,-21.6356164383562
"66",1998.40821917808,9.414,-21.5917808219178
"67",1998.58356164384,7.9848,-21.4164383561645
"68",1998.60821917808,8.0568,-21.3917808219178
"69",1998.67123287671,7.3989,-21.3287671232877
"70",1998.75890410959,6.9327,-21.2410958904109
"71",1999.5698630137,8.4231,-20.4301369863015
"72",1999.57260273973,7.9614,-20.4273972602739
"73",1999.63561643836,7.1397,-20.3643835616438
"74",1999.63835616438,7.6833,-20.3616438356164
"75",1999.72602739726,5.4369,-20.2739726027398
"76",1999.78904109589,7.1154,-20.2109589041097
"77",1999.92328767123,3.492,-20.0767123287671
"78",2000.03278688525,4.8591,-19.967213114754
"79",2000.33879781421,9.3069,-19.6612021857923
"80",2000.35792349727,9.2484,-19.6420765027322
"81",2000.57650273224,8.2854,-19.4234972677596
"82",2000.73224043716,6.9759,-19.2677595628415
"83",2001.34520547945,9.5481,-18.654794520548
"84",2001.6301369863,7.1892,-18.3698630136987
"85",2001.80273972603,6.0246,-18.1972602739727
"86",2002.22191780822,8.8029,-17.7780821917809
"87",2002.41643835616,9.3564,-17.5835616438355
