"","dates","areas","time"
"1",1988.8825136612,1.4436,-31.1174863387978
"2",1989.40821917808,2.6298,-30.5917808219178
"3",1990.24109589041,2.6415,-29.7589041095891
"4",1993.43835616438,2.628,-26.5616438356165
"5",1993.74520547945,1.4427,-26.2547945205479
"6",1993.78904109589,2.1006,-26.2109589041097
"7",1994.35890410959,2.637,-25.641095890411
"8",1994.40273972603,2.628,-25.5972602739726
"9",1994.4904109589,2.5758,-25.509589041096
"10",1994.57808219178,1.9692,-25.4219178082192
"11",1994.66575342466,1.4985,-25.3342465753424
"12",1994.84109589041,1.7487,-25.158904109589
"13",1995.14794520548,1.8747,-24.8520547945207
"14",1995.36712328767,2.619,-24.6328767123289
"15",1996.3306010929,2.6244,-23.6693989071039
"16",1996.68032786885,1.6542,-23.3196721311476
"17",1996.72404371585,1.4049,-23.2759562841529
"18",1997.51232876712,2.4921,-22.4876712328767
"19",1997.68767123288,1.1475,-22.3123287671233
"20",1998.38904109589,2.6388,-21.6109589041096
"21",1998.69589041096,1.6695,-21.304109589041
"22",1998.7397260274,1.674,-21.2602739726028
"23",1998.78356164384,1.3518,-21.2164383561644
"24",1999.0904109589,1.6272,-20.9095890410958
"25",1999.92328767123,1.2393,-20.0767123287671
"26",2000.01092896175,1.0755,-19.9890710382513
"27",2000.14207650273,1.9791,-19.8579234972678
"28",2000.22950819672,2.6415,-19.7704918032787
"29",2000.27322404372,2.619,-19.7267759562842
"30",2000.64480874317,0.9315,-19.3551912568305
"31",2000.81967213115,2.0943,-19.1803278688524
"32",2000.90710382514,1.4544,-19.0928961748634
"33",2001.03835616438,1.323,-18.9616438356165
"34",2001.1698630137,2.3832,-18.8301369863013
"35",2001.38904109589,2.6325,-18.6109589041096
"36",2001.41095890411,2.6253,-18.5890410958905
"37",2001.43287671233,2.6244,-18.5671232876712
"38",2001.56438356164,1.8225,-18.4356164383562
"39",2001.67397260274,1.7181,-18.3260273972603
"40",2002.04657534247,1.3842,-17.9534246575342
"41",2002.44109589041,2.6352,-17.5589041095891
"42",2002.6602739726,1.8558,-17.3397260273973
"43",2003.31780821918,2.6397,-16.682191780822
"44",2003.66849315068,1.8225,-16.331506849315
"45",2003.71232876712,1.9359,-16.2876712328766
"46",2004.06284153005,1.4769,-15.9371584699454
"47",2004.36885245902,2.637,-15.6311475409836
"48",2004.45628415301,2.6316,-15.5437158469945
"49",2004.67486338798,1.9341,-15.3251366120219
"50",2004.80601092896,2.1843,-15.1939890710382
"51",2004.84972677596,1.8558,-15.1502732240438
"52",2005.24383561644,2.6208,-14.7561643835616
"53",2005.33150684932,2.6379,-14.668493150685
"54",2005.50684931507,2.5605,-14.4931506849316
"55",2005.55068493151,2.5146,-14.4493150684932
"56",2005.59452054795,1.8792,-14.4054794520548
"57",2005.63835616438,1.9962,-14.3616438356164
"58",2005.68219178082,1.6119,-14.317808219178
"59",2005.72602739726,1.3986,-14.2739726027398
"60",2005.94520547945,1.224,-14.0547945205481
"61",2006.29589041096,2.6397,-13.7041095890411
"62",2006.42739726027,2.5461,-13.5726027397261
"63",2006.51506849315,2.5083,-13.4849315068493
"64",2006.60273972603,1.8477,-13.3972602739725
"65",2006.64657534247,1.5075,-13.3534246575343
"66",2006.6904109589,1.791,-13.3095890410959
"67",2007.08493150685,2.4219,-12.9150684931508
"68",2007.30410958904,2.6334,-12.695890410959
"69",2007.43561643836,2.6361,-12.5643835616438
"70",2007.65479452055,1.3743,-12.345205479452
"71",2007.69863013699,1.116,-12.3013698630136
"72",2007.74246575342,0.9432,-12.2575342465752
"73",2007.78630136986,1.4049,-12.2136986301371
"74",2007.8301369863,1.9674,-12.1698630136987
"75",2008.09289617486,1.7802,-11.9071038251366
"76",2008.22404371585,2.5623,-11.7759562841529
"77",2008.37704918033,2.6361,-11.622950819672
"78",2008.48633879781,2.3139,-11.5136612021859
"79",2008.50819672131,2.0628,-11.4918032786886
"80",2008.5737704918,1.5138,-11.4262295081967
"81",2008.66120218579,1.3374,-11.3387978142077
"82",2008.70491803279,1.1466,-11.295081967213
"83",2008.79234972678,2.2023,-11.2076502732241
"84",2008.92349726776,1.3023,-11.0765027322404
"85",2009.01095890411,1.2699,-10.9890410958903
"86",2009.53698630137,2.6289,-10.4630136986302
"87",2009.55890410959,2.6118,-10.4410958904109
"88",2009.58082191781,2.5605,-10.4191780821918
"89",2009.60273972603,2.4192,-10.3972602739725
"90",2009.64657534247,2.2023,-10.3534246575343
"91",2009.6904109589,2.097,-10.3095890410959
"92",2009.75616438356,1.8693,-10.2438356164384
"93",2009.86575342466,1.8666,-10.1342465753426
"94",2009.88767123288,1.6389,-10.1123287671232
"95",2009.97534246575,1.2114,-10.0246575342467
"96",2010.41369863014,2.6388,-9.58630136986312
"97",2010.50136986301,2.6325,-9.49863013698632
"98",2010.54520547945,2.6244,-9.45479452054792
"99",2010.56712328767,2.6244,-9.43287671232883
"100",2010.58904109589,2.5794,-9.41095890410952
"101",2010.63287671233,2.3094,-9.36712328767112
"102",2010.76438356164,2.0115,-9.23561643835615
"103",2010.85205479452,1.8873,-9.14794520547935
"104",2010.87397260274,1.6182,-9.12602739726026
"105",2010.89589041096,1.4697,-9.10410958904117
"106",2010.91780821918,1.3095,-9.08219178082186
"107",2010.9397260274,1.2267,-9.06027397260277
"108",2011.00547945205,1.26,-8.99452054794529
"109",2011.07123287671,1.566,-8.92876712328757
"110",2011.31232876712,2.6325,-8.68767123287671
"111",2011.33424657534,2.6379,-8.66575342465762
"112",2011.42191780822,2.6334,-8.57808219178082
"113",2011.48767123288,2.5821,-8.51232876712334
"114",2011.55342465753,2.2302,-8.44657534246585
"115",2011.59726027397,1.9665,-8.40273972602745
"116",2011.61917808219,1.3257,-8.38082191780813
"117",2011.64109589041,1.6677,-8.35890410958905
"118",2011.68493150685,1.5966,-8.31506849315065
"119",2011.72876712329,1.539,-8.27123287671225
"120",2011.75068493151,1.3176,-8.24931506849316
"121",2011.81643835616,2.1375,-8.18356164383567
"122",2012.29781420765,2.6334,-7.70218579234984
"123",2012.51639344262,2.6118,-7.48360655737702
"124",2012.60382513661,2.2392,-7.39617486338807
"125",2012.64754098361,1.8387,-7.35245901639337
"126",2012.6912568306,1.7982,-7.30874316939889
"127",2012.99726775956,1.2447,-7.00273224043713
"128",2013.12876712329,2.0628,-6.87123287671238
"129",2013.17260273973,2.3688,-6.82739726027398
"130",2013.30410958904,2.6388,-6.69589041095901
"131",2013.32602739726,2.6379,-6.6739726027397
"132",2013.3698630137,2.6361,-6.6301369863013
"133",2013.41369863014,2.6361,-6.58630136986312
"134",2013.43561643836,2.6361,-6.56438356164381
"135",2013.50136986301,2.6136,-6.49863013698632
"136",2013.54520547945,2.4255,-6.45479452054792
"137",2013.56712328767,2.2482,-6.43287671232883
"138",2013.58904109589,1.9215,-6.41095890410952
"139",2013.65479452055,1.5282,-6.34520547945203
"140",2013.69863013699,1.1925,-6.30136986301363
"141",2013.74246575342,0.9072,-6.25753424657523
"142",2013.76438356164,0.6714,-6.23561643835615
"143",2013.78630136986,0.5742,-6.21369863013706
"144",2013.85205479452,1.8954,-6.14794520547935
"145",2013.87397260274,1.7262,-6.12602739726026
"146",2013.89589041096,1.6596,-6.10410958904117
"147",2013.9397260274,1.3014,-6.06027397260277
"148",2013.98356164384,1.2087,-6.01643835616437
"149",2014.02739726027,1.3203,-5.97260273972597
"150",2014.07123287671,1.7829,-5.92876712328757
"151",2014.15890410959,2.2185,-5.841095890411
"152",2014.22465753425,2.5893,-5.77534246575351
"153",2014.24657534247,2.61,-5.7534246575342
"154",2014.26849315068,2.6388,-5.73150684931511
"155",2014.33424657534,2.637,-5.66575342465762
"156",2014.4,2.6397,-5.59999999999991
"157",2014.44383561644,2.6406,-5.55616438356174
"158",2014.48767123288,2.6253,-5.51232876712334
"159",2014.55342465753,2.2968,-5.44657534246585
"160",2014.59726027397,1.8207,-5.40273972602745
"161",2014.64109589041,1.7055,-5.35890410958905
"162",2014.66301369863,2.2248,-5.33698630136996
"163",2014.70684931507,1.7703,-5.29315068493156
"164",2014.77260273973,2.3787,-5.22739726027407
"165",2014.8602739726,1.8315,-5.13972602739727
"166",2014.94794520548,1.2186,-5.05205479452047
"167",2014.99178082192,1.2366,-5.0082191780823
"168",2015.03561643836,1.5804,-4.9643835616439
"169",2015.21095890411,2.5803,-4.7890410958903
"170",2015.27671232877,2.6316,-4.72328767123281
"171",2015.36438356164,2.6397,-4.63561643835624
"172",2015.38630136986,2.6334,-4.61369863013692
"173",2015.51780821918,2.52,-4.48219178082195
"174",2015.62739726027,1.4751,-4.37260273972606
"175",2015.73698630137,1.0476,-4.26301369863017
"176",2015.75890410959,1.9485,-4.24109589041086
"177",2015.78082191781,1.4364,-4.21917808219177
"178",2015.82465753425,2.0691,-4.17534246575337
"179",2015.86849315069,1.8108,-4.13150684931497
"180",2015.91232876712,1.4013,-4.0876712328768
"181",2015.95616438356,1.2483,-4.0438356164384
"182",2016,1.2564,-4
"183",2016.04371584699,1.4409,-3.95628415300553
"184",2016.06557377049,1.5831,-3.93442622950829
"185",2016.15300546448,2.2167,-3.84699453551912
"186",2016.17486338798,2.2878,-3.82513661202188
"187",2016.21857923497,2.5497,-3.78142076502741
"188",2016.28415300546,2.6397,-3.71584699453547
"189",2016.32786885246,2.6388,-3.67213114754099
"190",2016.34972677596,2.6415,-3.65027322404376
"191",2016.45901639344,2.6352,-3.54098360655735
"192",2016.48087431694,2.6307,-3.51912568306011
"193",2016.65573770492,1.5903,-3.34426229508199
"194",2016.72131147541,1.3302,-3.27868852459005
"195",2016.74316939891,1.1367,-3.25683060109282
"196",2016.7868852459,1.1853,-3.21311475409834
"197",2016.91803278689,1.3959,-3.08196721311469
"198",2017.02739726027,1.3608,-2.97260273972597
"199",2017.18082191781,2.412,-2.81917808219168
