"","dates","areas","time"
"1",1989.40821917808,3.4389,-30.5917808219178
"2",1993.43835616438,3.4407,-26.5616438356165
"3",1993.74520547945,2.448,-26.2547945205479
"4",1994.66575342466,2.7126,-25.3342465753424
"5",1995.36712328767,3.4245,-24.6328767123289
"6",1996.68032786885,2.7774,-23.3196721311476
"7",1997.68767123288,2.7585,-22.3123287671233
"8",2002.44109589041,3.4524,-17.5589041095891
"9",2006.60273972603,2.6784,-13.3972602739725
"10",2006.6904109589,2.6442,-13.3095890410959
"11",2007.47945205479,3.2148,-12.5205479452054
"12",2007.78630136986,2.5569,-12.2136986301371
"13",2010.56712328767,3.4335,-9.43287671232883
"14",2011.64109589041,2.6514,-8.35890410958905
"15",2011.68493150685,2.6001,-8.31506849315065
"16",2013.3698630137,3.4515,-6.6301369863013
"17",2013.41369863014,3.4524,-6.58630136986312
"18",2013.43561643836,3.2094,-6.56438356164381
"19",2013.47945205479,3.2139,-6.52054794520541
"20",2014.24657534247,3.4362,-5.7534246575342
"21",2014.33424657534,3.4524,-5.66575342465762
"22",2014.77260273973,3.3741,-5.22739726027407
"23",2016.17486338798,3.3282,-3.82513661202188
"24",2016.43715846995,3.4065,-3.56284153005458
"25",2017.26849315068,3.4506,-2.73150684931511
"26",2017.31232876712,3.4443,-2.68767123287671
"27",2017.35616438356,3.4416,-2.64383561643831
"28",2018.27671232877,3.447,-1.72328767123281
"29",2018.67123287671,2.8359,-1.32876712328766
"30",2019.19726027397,3.4533,-0.802739726027312
